nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0108  -0.0108 -0.00592 -0.00563 -0.00601  -0.0064 -0.00668 -0.00678 -0.00672 -0.00649 -0.00614  -0.0057 -0.00525  -0.0049 -0.00481 -0.00512 -0.00525 -0.00317  0.00584   0.0305   0.0724   0.0724
       20|  -0.0108  -0.0108 -0.00592 -0.00563 -0.00601  -0.0064 -0.00668 -0.00678 -0.00672 -0.00649 -0.00614  -0.0057 -0.00525  -0.0049 -0.00481 -0.00512 -0.00525 -0.00317  0.00584   0.0305   0.0724   0.0724
       19| -0.00709 -0.00709 -0.00673 -0.00656 -0.00657 -0.00665 -0.00669 -0.00664 -0.00648 -0.00619  -0.0058 -0.00534 -0.00488 -0.00449 -0.00433  -0.0046 -0.00543 -0.00592 -0.00283   0.0104   0.0335   0.0335
       18| -0.00562 -0.00562 -0.00565 -0.00566 -0.00573 -0.00579  -0.0058 -0.00573 -0.00556 -0.00529 -0.00493  -0.0045 -0.00405 -0.00362 -0.00329 -0.00313 -0.00321 -0.00325  -0.0015  0.00603   0.0171   0.0171
       17| -0.00473 -0.00473 -0.00481 -0.00486 -0.00491 -0.00494 -0.00492 -0.00483 -0.00465 -0.00439 -0.00404 -0.00362 -0.00315 -0.00264  -0.0021  -0.0015-0.000741 0.000504   0.0031   0.0082   0.0136   0.0136
       16| -0.00406 -0.00406 -0.00413 -0.00418 -0.00421 -0.00421 -0.00416 -0.00404 -0.00385 -0.00358 -0.00324 -0.00281  -0.0023 -0.00171 -0.00101-0.000119  0.00109  0.00284  0.00546  0.00893   0.0118   0.0118
       15|  -0.0035  -0.0035 -0.00356 -0.00359  -0.0036 -0.00357 -0.00349 -0.00336 -0.00316 -0.00289 -0.00253  -0.0021 -0.00157-0.000934-0.000153 0.000828   0.0021  0.00376  0.00582  0.00798  0.00946  0.00946
       14| -0.00302 -0.00302 -0.00306 -0.00308 -0.00307 -0.00302 -0.00292 -0.00278 -0.00257 -0.00229 -0.00193  -0.0015 -0.00097-0.000333 0.000439  0.00138  0.00252  0.00387  0.00534  0.00665  0.00741  0.00741
       13| -0.00261 -0.00261 -0.00263 -0.00264 -0.00261 -0.00254 -0.00244 -0.00228 -0.00206 -0.00178 -0.00144 -0.00101-0.000507 9.75e-05  0.00081  0.00164   0.0026  0.00364  0.00466  0.00547  0.00588  0.00588
