nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0173  -0.0173  -0.0128  -0.0123  -0.0119  -0.0111    -0.01 -0.00876 -0.00743 -0.00608 -0.00473 -0.00341 -0.00212-0.000857 0.000462  0.00188  0.00365  0.00662    0.013   0.0275   0.0531   0.0531
       20|  -0.0173  -0.0173  -0.0128  -0.0123  -0.0119  -0.0111    -0.01 -0.00876 -0.00743 -0.00608 -0.00473 -0.00341 -0.00212-0.000857 0.000462  0.00188  0.00365  0.00662    0.013   0.0275   0.0531   0.0531
       19|  -0.0128  -0.0128  -0.0125  -0.0121  -0.0114  -0.0105 -0.00944 -0.00824 -0.00698 -0.00569  -0.0044 -0.00312 -0.00185-0.000601 0.000648  0.00194  0.00335  0.00524  0.00879   0.0169   0.0298   0.0298
       18|  -0.0104  -0.0104  -0.0104  -0.0101 -0.00967   -0.009 -0.00814 -0.00715 -0.00607 -0.00494 -0.00377 -0.00257 -0.00136-0.000108   0.0012  0.00262  0.00425  0.00635  0.00946   0.0145   0.0202   0.0202
       17| -0.00873 -0.00873 -0.00873 -0.00855 -0.00819 -0.00765 -0.00695 -0.00612 -0.00519 -0.00419 -0.00313 -0.00202-0.000867 0.000355  0.00167  0.00314  0.00485  0.00697  0.00968    0.013   0.0156   0.0156
       16| -0.00744 -0.00744 -0.00743 -0.00727 -0.00696 -0.00651 -0.00592 -0.00521  -0.0044 -0.00351 -0.00255 -0.00153 -0.00045 0.000711  0.00197  0.00337  0.00496  0.00679  0.00885   0.0109   0.0122   0.0122
       15| -0.00638 -0.00638 -0.00636 -0.00621 -0.00594 -0.00555 -0.00503 -0.00442  -0.0037 -0.00291 -0.00205 -0.00112-0.000123 0.000947   0.0021  0.00336  0.00473   0.0062  0.00769  0.00897   0.0097   0.0097
       14| -0.00549 -0.00549 -0.00546 -0.00532 -0.00508 -0.00473 -0.00428 -0.00374 -0.00311  -0.0024 -0.00163-0.000786 0.000115  0.00108   0.0021  0.00319  0.00433  0.00548  0.00655  0.00739  0.00782  0.00782
       13| -0.00473 -0.00473  -0.0047 -0.00457 -0.00435 -0.00404 -0.00364 -0.00316  -0.0026 -0.00197 -0.00128-0.000526 0.000277  0.00113  0.00202  0.00294  0.00387  0.00477  0.00555  0.00613   0.0064   0.0064
       12| -0.00409 -0.00409 -0.00405 -0.00394 -0.00374 -0.00346  -0.0031 -0.00267 -0.00217 -0.00161-0.000996-0.000331 0.000378  0.00112  0.00189  0.00266  0.00342  0.00412  0.00471  0.00512  0.00531  0.00531
       11| -0.00353 -0.00353  -0.0035 -0.00339 -0.00322 -0.00297 -0.00265 -0.00226 -0.00182 -0.00132-0.000774-0.000187 0.000434  0.00108  0.00173  0.00238  0.00299  0.00355    0.004  0.00431  0.00445  0.00445
       10| -0.00306 -0.00306 -0.00303 -0.00294 -0.00277 -0.00255 -0.00226 -0.00192 -0.00153 -0.00108  -0.0006-8.35e-05 0.000458  0.00101  0.00157  0.00211  0.00262  0.00306  0.00342  0.00366  0.00376  0.00376
        9| -0.00267 -0.00267 -0.00264 -0.00255  -0.0024  -0.0022 -0.00194 -0.00164 -0.00129-0.000893-0.000465-1.08e-05 0.000462 0.000942  0.00142  0.00187  0.00229  0.00266  0.00294  0.00313  0.00321  0.00321
        8| -0.00233 -0.00233 -0.00231 -0.00223 -0.00209 -0.00191 -0.00168 -0.00141 -0.00109 -0.00074-0.000361 3.94e-05 0.000453  0.00087  0.00128  0.00167  0.00202  0.00232  0.00255   0.0027  0.00277  0.00277
        7| -0.00206 -0.00206 -0.00203 -0.00196 -0.00184 -0.00167 -0.00146 -0.00122-0.000934 -0.00062-0.000282 7.33e-05 0.000438 0.000802  0.00116  0.00149  0.00179  0.00204  0.00224  0.00236  0.00241  0.00241
        6| -0.00183 -0.00183 -0.00181 -0.00174 -0.00163 -0.00148 -0.00129 -0.00107-0.000809-0.000526-0.000222 9.59e-05  0.00042 0.000742  0.00105  0.00134   0.0016  0.00182  0.00198  0.00209  0.00213  0.00213
        5| -0.00166 -0.00166 -0.00163 -0.00157 -0.00147 -0.00133 -0.00115-0.000947-0.000712-0.000454-0.000177 0.000111 0.000403 0.000692 0.000969  0.00123  0.00145  0.00164  0.00179  0.00188  0.00191  0.00191
        4| -0.00152 -0.00152  -0.0015 -0.00144 -0.00135 -0.00121 -0.00105-0.000858 -0.00064  -0.0004-0.000145  0.00012 0.000388 0.000651 0.000903  0.00113  0.00134  0.00151  0.00164  0.00172  0.00175  0.00175
