nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00839 -0.00839 -0.00297 -0.00202 -0.00189 -0.00197 -0.00214 -0.00238 -0.00269 -0.00308 -0.00359 -0.00424 -0.00513 -0.00638  -0.0082  -0.0108  -0.0136  -0.0133  0.00022   0.0408    0.106    0.106
       20| -0.00839 -0.00839 -0.00297 -0.00202 -0.00189 -0.00197 -0.00214 -0.00238 -0.00269 -0.00308 -0.00359 -0.00424 -0.00513 -0.00638  -0.0082  -0.0108  -0.0136  -0.0133  0.00022   0.0408    0.106    0.106
       19| -0.00438 -0.00438 -0.00374 -0.00315 -0.00283 -0.00272 -0.00275 -0.00288  -0.0031 -0.00344 -0.00389 -0.00449 -0.00533 -0.00652 -0.00835  -0.0112  -0.0153  -0.0201  -0.0174  0.00523   0.0443   0.0443
       18| -0.00309 -0.00309 -0.00294 -0.00271 -0.00258 -0.00255 -0.00262 -0.00277   -0.003 -0.00333 -0.00377 -0.00436 -0.00518 -0.00638 -0.00824  -0.0112   -0.016  -0.0223  -0.0256  -0.0159  0.00342  0.00342
       17| -0.00236 -0.00236 -0.00234 -0.00227 -0.00224 -0.00227 -0.00236 -0.00251 -0.00274 -0.00305 -0.00346 -0.00401 -0.00478 -0.00589 -0.00763  -0.0105  -0.0152  -0.0215  -0.0257  -0.0198 -0.00896 -0.00896
       16| -0.00186 -0.00186 -0.00188 -0.00188  -0.0019 -0.00195 -0.00205 -0.00219 -0.00239 -0.00266 -0.00301 -0.00347 -0.00409 -0.00496 -0.00628  -0.0084  -0.0117  -0.0159  -0.0182  -0.0136 -0.00691 -0.00691
       15| -0.00147 -0.00147  -0.0015 -0.00153 -0.00157 -0.00163 -0.00171 -0.00184 -0.00199  -0.0022 -0.00245 -0.00277 -0.00318 -0.00371 -0.00445 -0.00552 -0.00702 -0.00855 -0.00836 -0.00425 0.000322 0.000322
       14| -0.00114 -0.00114 -0.00117 -0.00121 -0.00124  -0.0013 -0.00137 -0.00146 -0.00157 -0.00169 -0.00184 -0.00201  -0.0022 -0.00239 -0.00259 -0.00275  -0.0028 -0.00233 -0.00054  0.00318  0.00641  0.00641
       13|-0.000845-0.000845-0.000879-0.000908-0.000941 -0.00098 -0.00103 -0.00108 -0.00113 -0.00119 -0.00124 -0.00127 -0.00126 -0.00119-0.000997-0.000607  0.00015  0.00151  0.00367  0.00655  0.00871  0.00871
