nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00848 -0.00848 -0.00303 -0.00205 -0.00189 -0.00196 -0.00212 -0.00234 -0.00265 -0.00305 -0.00356 -0.00423 -0.00515 -0.00642 -0.00819  -0.0105  -0.0125  -0.0104  0.00481   0.0456     0.11     0.11
       20| -0.00848 -0.00848 -0.00303 -0.00205 -0.00189 -0.00196 -0.00212 -0.00234 -0.00265 -0.00305 -0.00356 -0.00423 -0.00515 -0.00642 -0.00819  -0.0105  -0.0125  -0.0104  0.00481   0.0456     0.11     0.11
       19| -0.00445 -0.00445  -0.0038 -0.00318 -0.00284 -0.00271 -0.00274 -0.00286 -0.00309 -0.00343 -0.00389 -0.00452  -0.0054 -0.00666  -0.0085  -0.0112  -0.0146  -0.0173  -0.0122   0.0111   0.0492   0.0492
       18| -0.00317 -0.00317 -0.00302 -0.00276 -0.00261 -0.00258 -0.00265  -0.0028 -0.00304 -0.00338 -0.00386  -0.0045 -0.00541 -0.00675 -0.00874  -0.0118  -0.0161  -0.0207  -0.0214   -0.011  0.00708  0.00708
       17| -0.00244 -0.00244 -0.00242 -0.00234  -0.0023 -0.00233 -0.00242 -0.00259 -0.00284 -0.00318 -0.00365 -0.00429  -0.0052 -0.00655 -0.00867  -0.0121  -0.0171   -0.023  -0.0259  -0.0205  -0.0102  -0.0102
       16| -0.00194 -0.00194 -0.00196 -0.00195 -0.00197 -0.00203 -0.00213  -0.0023 -0.00253 -0.00285 -0.00328 -0.00386 -0.00468 -0.00591 -0.00785  -0.0111  -0.0159  -0.0215  -0.0241  -0.0195  -0.0127  -0.0127
       15| -0.00154 -0.00154 -0.00157 -0.00159 -0.00163  -0.0017 -0.00181 -0.00195 -0.00215 -0.00242 -0.00276 -0.00322 -0.00386 -0.00478 -0.00621 -0.00851  -0.0119  -0.0156  -0.0167  -0.0124 -0.00745 -0.00745
       14| -0.00119 -0.00119 -0.00122 -0.00125  -0.0013 -0.00136 -0.00145 -0.00157 -0.00172 -0.00191 -0.00214 -0.00244 -0.00284 -0.00337 -0.00413 -0.00526 -0.00678 -0.00813 -0.00747 -0.00351 0.000193 0.000193
       13|-0.000869-0.000869-0.000902-0.000933-0.000971 -0.00102 -0.00108 -0.00116 -0.00125 -0.00136 -0.00148 -0.00162 -0.00177 -0.00193 -0.00209 -0.00225  -0.0023 -0.00179 4.28e-05  0.00353  0.00623  0.00623
       12|-0.000577-0.000577-0.000606 -0.00063-0.000657-0.000687-0.000721-0.000756-0.000791 -0.00082-0.000836-0.000827-0.000776-0.000652-0.000412 1.96e-05 0.000801  0.00216  0.00426  0.00695  0.00879  0.00879
       11|-0.000308-0.000308-0.000331-0.000347 -0.00036 -0.00037-0.000375-0.000371-0.000354-0.000315-0.000244-0.000124 7.04e-05 0.000374 0.000837  0.00154  0.00258    0.004  0.00573  0.00748  0.00858  0.00858
       10|-6.04e-05-6.04e-05-7.82e-05-8.59e-05-8.56e-05-7.62e-05-5.48e-05-1.72e-05 4.31e-05 0.000135  0.00027 0.000466 0.000746  0.00114  0.00169  0.00245  0.00343   0.0046  0.00584  0.00687  0.00744  0.00744
        9| 0.000164 0.000164 0.000151 0.000151 0.000163 0.000189 0.000233 0.000298 0.000391  0.00052 0.000698 0.000939  0.00126  0.00168  0.00224  0.00293  0.00376  0.00466  0.00551  0.00613  0.00642  0.00642
        8| 0.000363 0.000363 0.000354 0.000361 0.000384 0.000424 0.000484 0.000569 0.000685  0.00084  0.00104   0.0013  0.00164  0.00205  0.00256  0.00316  0.00383  0.00451   0.0051   0.0055  0.00565  0.00565
        7| 0.000537 0.000537 0.000531 0.000543 0.000574 0.000624 0.000698 0.000797 0.000929   0.0011  0.00131  0.00158   0.0019  0.00229  0.00275  0.00325  0.00379   0.0043  0.00473    0.005  0.00509  0.00509
        6| 0.000683 0.000683 0.000679 0.000696 0.000733 0.000792 0.000874 0.000983  0.00112   0.0013  0.00152  0.00178  0.00209  0.00244  0.00284  0.00327   0.0037   0.0041  0.00442  0.00462  0.00468  0.00468
        5|   0.0008   0.0008 0.000799  0.00082 0.000861 0.000925  0.00101  0.00113  0.00128  0.00145  0.00167  0.00192  0.00221  0.00254  0.00289  0.00325  0.00361  0.00393  0.00418  0.00433  0.00438  0.00438
        4|  0.00089  0.00089  0.00089 0.000913 0.000958  0.00103  0.00112  0.00124  0.00139  0.00157  0.00178  0.00202  0.00229  0.00259  0.00291  0.00323  0.00353   0.0038    0.004  0.00413  0.00416  0.00416
        3| 0.000949 0.000949 0.000952 0.000976  0.00102   0.0011  0.00119  0.00131  0.00146  0.00164  0.00185  0.00209  0.00235  0.00263  0.00292   0.0032  0.00347   0.0037  0.00388  0.00399  0.00402  0.00402
        2|  0.00098  0.00098 0.000984  0.00101  0.00106  0.00113  0.00123  0.00136  0.00151  0.00169  0.00189  0.00213  0.00238  0.00265  0.00292  0.00319  0.00344  0.00365  0.00381  0.00391  0.00394  0.00394
        1| 0.000985 0.000985 0.000989  0.00101  0.00107  0.00114  0.00124  0.00137  0.00152   0.0017  0.00191  0.00214  0.00239  0.00266  0.00293  0.00319  0.00343  0.00364  0.00379  0.00388  0.00391  0.00391
        0| 0.000985 0.000985 0.000989  0.00101  0.00107  0.00114  0.00124  0.00137  0.00152   0.0017  0.00191  0.00214  0.00239  0.00266  0.00293  0.00319  0.00343  0.00364  0.00379  0.00388  0.00391  0.00391

