nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00303 -0.00195 -0.00173 -0.00174 -0.00186 -0.00207 -0.00235 -0.00274 -0.00324 -0.00391 -0.00478 -0.00591 -0.00731 -0.00864 -0.00883 -0.00405   0.0126   0.0526    0.115    0.115
       20| -0.00855 -0.00855 -0.00303 -0.00195 -0.00173 -0.00174 -0.00186 -0.00207 -0.00235 -0.00274 -0.00324 -0.00391 -0.00478 -0.00591 -0.00731 -0.00864 -0.00883 -0.00405   0.0126   0.0526    0.115    0.115
       19|  -0.0045  -0.0045 -0.00381 -0.00311 -0.00271 -0.00254 -0.00253 -0.00263 -0.00285 -0.00318 -0.00365 -0.00428 -0.00515 -0.00631 -0.00783 -0.00956  -0.0109  -0.0104 -0.00283   0.0201   0.0563   0.0563
       18| -0.00326 -0.00326 -0.00308 -0.00277 -0.00257  -0.0025 -0.00255 -0.00269 -0.00293 -0.00329  -0.0038 -0.00449 -0.00544 -0.00673 -0.00848  -0.0106  -0.0124  -0.0129 -0.00991 0.000495   0.0164   0.0164
       17| -0.00256 -0.00256 -0.00252 -0.00241 -0.00234 -0.00234 -0.00243 -0.00261 -0.00289 -0.00328 -0.00384 -0.00462 -0.00569 -0.00722 -0.00933   -0.012  -0.0147  -0.0159  -0.0146  -0.0097  -0.0026  -0.0026
       16| -0.00207 -0.00207 -0.00208 -0.00206 -0.00206 -0.00212 -0.00224 -0.00244 -0.00274 -0.00316 -0.00374 -0.00456 -0.00577 -0.00752  -0.0101  -0.0135  -0.0173  -0.0197  -0.0193  -0.0159  -0.0113  -0.0113
       15| -0.00166 -0.00166 -0.00169 -0.00171 -0.00175 -0.00184 -0.00198 -0.00218 -0.00248 -0.00289 -0.00346 -0.00428  -0.0055 -0.00737  -0.0102  -0.0143  -0.0189  -0.0221  -0.0219  -0.0179  -0.0139  -0.0139
       14| -0.00129 -0.00129 -0.00132 -0.00136 -0.00142 -0.00151 -0.00165 -0.00184 -0.00211 -0.00247 -0.00298 -0.00372 -0.00483 -0.00657 -0.00932  -0.0133  -0.0178  -0.0209  -0.0201  -0.0158  -0.0119  -0.0119
       13|-0.000933-0.000933-0.000967 -0.00101 -0.00107 -0.00115 -0.00127 -0.00143 -0.00165 -0.00194 -0.00234 -0.00292 -0.00378 -0.00513 -0.00727  -0.0103  -0.0138  -0.0159  -0.0146  -0.0102 -0.00678 -0.00678
