nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00853 -0.00853 -0.00306 -0.00204 -0.00186 -0.00191 -0.00206 -0.00228 -0.00258 -0.00298  -0.0035 -0.00418  -0.0051 -0.00634   -0.008 -0.00994  -0.0112 -0.00774  0.00838   0.0489    0.112    0.112
       20| -0.00853 -0.00853 -0.00306 -0.00204 -0.00186 -0.00191 -0.00206 -0.00228 -0.00258 -0.00298  -0.0035 -0.00418  -0.0051 -0.00634   -0.008 -0.00994  -0.0112 -0.00774  0.00838   0.0489    0.112    0.112
       19| -0.00449 -0.00449 -0.00383 -0.00318 -0.00282 -0.00268  -0.0027 -0.00281 -0.00304 -0.00339 -0.00386 -0.00451  -0.0054 -0.00665 -0.00841  -0.0108  -0.0134  -0.0145 -0.00788   0.0155   0.0526   0.0526
       18| -0.00322 -0.00322 -0.00306 -0.00279 -0.00263 -0.00258 -0.00265  -0.0028 -0.00304  -0.0034  -0.0039 -0.00458 -0.00554 -0.00689 -0.00887  -0.0117  -0.0151  -0.0178  -0.0163 -0.00574   0.0112   0.0112
       17| -0.00251 -0.00251 -0.00248 -0.00239 -0.00234 -0.00236 -0.00246 -0.00264  -0.0029 -0.00327 -0.00378 -0.00449  -0.0055   -0.007 -0.00925  -0.0126  -0.0171  -0.0212  -0.0221  -0.0169  -0.0079  -0.0079
       16|   -0.002   -0.002 -0.00202 -0.00201 -0.00202 -0.00208  -0.0022 -0.00239 -0.00265 -0.00301  -0.0035 -0.00419 -0.00518 -0.00668 -0.00906  -0.0128   -0.018  -0.0231  -0.0248  -0.0201  -0.0139  -0.0139
       15|  -0.0016  -0.0016 -0.00163 -0.00165 -0.00169 -0.00177 -0.00189 -0.00206  -0.0023 -0.00262 -0.00305 -0.00365 -0.00451 -0.00582 -0.00793  -0.0113   -0.016  -0.0205  -0.0215  -0.0171  -0.0121  -0.0121
       14| -0.00123 -0.00123 -0.00127  -0.0013 -0.00135 -0.00143 -0.00154 -0.00168 -0.00187 -0.00212 -0.00246  -0.0029 -0.00353 -0.00447 -0.00596 -0.00828  -0.0114  -0.0142  -0.0141 -0.00988 -0.00588 -0.00588
       13|-0.000901-0.000901-0.000934-0.000968 -0.00101 -0.00107 -0.00116 -0.00126  -0.0014 -0.00156 -0.00177 -0.00204  -0.0024  -0.0029 -0.00363  -0.0047 -0.00601 -0.00686  -0.0056 -0.00177  0.00126  0.00126
       12|-0.000587-0.000587-0.000616-0.000644-0.000678-0.000719 -0.00077-0.000831-0.000901 -0.00098 -0.00107 -0.00116 -0.00126 -0.00137 -0.00147 -0.00155 -0.00148-0.000774  0.00119  0.00439  0.00655  0.00655
       11|-0.000293-0.000293-0.000316-0.000336-0.000354-0.000374-0.000392-0.000408-0.000417-0.000415-0.000393-0.000341-0.000238-5.89e-05 0.000242 0.000737  0.00159  0.00297  0.00498  0.00734  0.00876  0.00876
       10|-1.87e-05-1.87e-05 -3.7e-05-4.66e-05-5.02e-05-4.71e-05-3.48e-05-9.65e-06 3.39e-05 0.000104 0.000212 0.000374 0.000615 0.000967  0.00148  0.00223  0.00329  0.00467  0.00627  0.00777  0.00861  0.00861
        9| 0.000233 0.000233 0.000219 0.000219 0.000229 0.000253 0.000292 0.000351 0.000437 0.000559 0.000728 0.000963  0.00128  0.00172  0.00231  0.00309  0.00407   0.0052  0.00634  0.00722  0.00765  0.00765
        8| 0.000459 0.000459  0.00045 0.000457  0.00048  0.00052 0.000581 0.000667 0.000785 0.000943  0.00115  0.00143  0.00178  0.00224  0.00282  0.00354  0.00436  0.00523  0.00601  0.00656  0.00677  0.00677
