nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00847 -0.00847 -0.00302 -0.00204  -0.0019 -0.00196 -0.00212 -0.00235 -0.00266 -0.00305 -0.00356 -0.00423 -0.00514 -0.00641 -0.00821  -0.0106  -0.0128  -0.0111  0.00372   0.0446    0.109    0.109
       20| -0.00847 -0.00847 -0.00302 -0.00204  -0.0019 -0.00196 -0.00212 -0.00235 -0.00266 -0.00305 -0.00356 -0.00423 -0.00514 -0.00641 -0.00821  -0.0106  -0.0128  -0.0111  0.00372   0.0446    0.109    0.109
       19| -0.00443 -0.00443 -0.00379 -0.00318 -0.00284 -0.00271 -0.00274 -0.00286 -0.00309 -0.00343 -0.00389 -0.00451 -0.00538 -0.00664 -0.00849  -0.0112  -0.0148  -0.0181  -0.0135  0.00974   0.0482   0.0482
       18| -0.00315 -0.00315   -0.003 -0.00275 -0.00261 -0.00257 -0.00264 -0.00279 -0.00303 -0.00337 -0.00383 -0.00447 -0.00536 -0.00667 -0.00866  -0.0117  -0.0162  -0.0213  -0.0227  -0.0124  0.00595  0.00595
       17| -0.00242 -0.00242  -0.0024 -0.00232 -0.00229 -0.00231  -0.0024 -0.00257 -0.00281 -0.00315  -0.0036 -0.00423  -0.0051 -0.00641 -0.00845  -0.0118  -0.0169   -0.023  -0.0265  -0.0209  -0.0104  -0.0104
       16| -0.00192 -0.00192 -0.00194 -0.00193 -0.00195 -0.00201 -0.00211 -0.00227  -0.0025  -0.0028 -0.00321 -0.00377 -0.00454 -0.00568 -0.00749  -0.0105  -0.0151  -0.0205  -0.0232  -0.0186  -0.0118  -0.0118
       15| -0.00152 -0.00152 -0.00155 -0.00158 -0.00161 -0.00168 -0.00178 -0.00192 -0.00211 -0.00236 -0.00268 -0.00311 -0.00369 -0.00451 -0.00576 -0.00775  -0.0107  -0.0139  -0.0148  -0.0107 -0.00575 -0.00575
       14| -0.00117 -0.00117 -0.00121 -0.00124 -0.00128 -0.00134 -0.00143 -0.00154 -0.00167 -0.00185 -0.00206 -0.00233 -0.00267  -0.0031 -0.00371 -0.00456 -0.00567 -0.00656 -0.00564 -0.00173  0.00187  0.00187
       13| -0.00086 -0.00086-0.000893-0.000923 -0.00096 -0.00101 -0.00106 -0.00114 -0.00122 -0.00131 -0.00141 -0.00152 -0.00163 -0.00172 -0.00178 -0.00176 -0.00156-0.000752  0.00122  0.00461   0.0072   0.0072
       12|-0.000575-0.000575-0.000603-0.000627-0.000652 -0.00068 -0.00071 -0.00074-0.000767-0.000785-0.000786-0.000757-0.000677-0.000512-0.000214 0.000296  0.00118  0.00261  0.00468  0.00718  0.00891  0.00891
       11|-0.000313-0.000313-0.000336-0.000351-0.000363-0.000371-0.000373-0.000366-0.000343-0.000298-0.000218-8.56e-05 0.000123 0.000444 0.000926  0.00165  0.00269  0.00406  0.00569  0.00726  0.00825  0.00825
       10|-7.26e-05-7.26e-05-9.05e-05 -9.8e-05-9.71e-05-8.67e-05-6.39e-05-2.43e-05 3.86e-05 0.000133 0.000272 0.000472 0.000756  0.00115   0.0017  0.00244  0.00338  0.00449  0.00562  0.00655  0.00705  0.00705
        9| 0.000144 0.000144 0.000131 0.000131 0.000143  0.00017 0.000213 0.000278 0.000371 0.000501 0.000678 0.000916  0.00123  0.00165  0.00218  0.00285  0.00363  0.00447  0.00525  0.00582  0.00607  0.00607
