nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00841 -0.00841 -0.00304 -0.00219 -0.00216 -0.00233 -0.00259 -0.00291 -0.00328 -0.00371 -0.00421  -0.0048 -0.00554 -0.00654 -0.00802  -0.0102  -0.0133  -0.0141 -0.00263   0.0351   0.0971   0.0971
       20| -0.00841 -0.00841 -0.00304 -0.00219 -0.00216 -0.00233 -0.00259 -0.00291 -0.00328 -0.00371 -0.00421  -0.0048 -0.00554 -0.00654 -0.00802  -0.0102  -0.0133  -0.0141 -0.00263   0.0351   0.0971   0.0971
       19| -0.00448 -0.00448 -0.00387 -0.00335  -0.0031 -0.00306 -0.00316 -0.00335 -0.00361 -0.00395 -0.00437 -0.00488 -0.00554 -0.00644 -0.00783  -0.0101  -0.0141  -0.0197  -0.0187  0.00175   0.0385   0.0385
       18| -0.00319 -0.00319 -0.00307 -0.00289 -0.00281 -0.00283 -0.00294 -0.00312 -0.00335 -0.00365 -0.00402 -0.00447 -0.00506 -0.00588 -0.00715 -0.00931  -0.0131  -0.0188  -0.0224   -0.013  0.00548  0.00548
       17| -0.00247 -0.00247 -0.00247 -0.00243 -0.00243 -0.00249  -0.0026 -0.00275 -0.00295  -0.0032  -0.0035 -0.00387 -0.00435   -0.005 -0.00597 -0.00752  -0.0101  -0.0136  -0.0159  -0.0101-0.000382-0.000382
       16| -0.00198 -0.00198 -0.00202 -0.00204 -0.00207 -0.00213 -0.00223 -0.00236 -0.00251  -0.0027 -0.00291 -0.00317 -0.00348 -0.00387 -0.00437 -0.00507 -0.00602 -0.00697 -0.00642  -0.0018  0.00385  0.00385
       15|  -0.0016  -0.0016 -0.00165 -0.00168 -0.00173 -0.00179 -0.00186 -0.00196 -0.00206 -0.00218 -0.00231 -0.00243 -0.00256 -0.00267 -0.00274 -0.00272 -0.00248 -0.00164 0.000424  0.00431  0.00787  0.00787
       14| -0.00129 -0.00129 -0.00133 -0.00137 -0.00141 -0.00146 -0.00151 -0.00157 -0.00163 -0.00168 -0.00171 -0.00173 -0.00169 -0.00158 -0.00134-0.000881-3.12e-05   0.0014  0.00358  0.00637  0.00853  0.00853
       13| -0.00102 -0.00102 -0.00106 -0.00109 -0.00112 -0.00115 -0.00118  -0.0012 -0.00122 -0.00121 -0.00117 -0.00109-0.000942-0.000688-0.000277 0.000374  0.00135  0.00271   0.0044  0.00612  0.00729  0.00729
       12|-0.000782-0.000782-0.000813-0.000837-0.000856 -0.00087-0.000876-0.000869-0.000845-0.000793-0.000702-0.000557-0.000336 -8.3e-06 0.000468  0.00113  0.00202   0.0031  0.00428   0.0053  0.00587  0.00587
       11| -0.00057 -0.00057-0.000595-0.000611-0.000619-0.000618-0.000604-0.000574 -0.00052-0.000435-0.000307-0.000125 0.000131 0.000481 0.000949  0.00155  0.00228   0.0031   0.0039  0.00451   0.0048   0.0048
       10|-0.000382-0.000382-0.000402-0.000411 -0.00041-0.000396-0.000366-0.000317-0.000243-0.000136 1.28e-05 0.000213 0.000476 0.000817  0.00124  0.00175  0.00233  0.00294  0.00349  0.00388  0.00403  0.00403
        9|-0.000217-0.000217-0.000233-0.000236-0.000227-0.000203-0.000162-9.95e-05-1.14e-05 0.000108 0.000266 0.000469 0.000724  0.00104  0.00141  0.00183  0.00229  0.00274  0.00312  0.00338  0.00347  0.00347
        8|-7.45e-05-7.45e-05 -8.7e-05-8.54e-05-6.97e-05-3.84e-05 1.11e-05 8.19e-05 0.000178 0.000303 0.000462 0.000659 0.000897  0.00118   0.0015  0.00185  0.00221  0.00255  0.00282    0.003  0.00306  0.00306
        7| 4.63e-05 4.63e-05 3.67e-05  4.2e-05 6.23e-05 9.89e-05 0.000154  0.00023 0.000329 0.000455 0.000611 0.000798  0.00102  0.00127  0.00154  0.00183  0.00211  0.00237  0.00258  0.00271  0.00275  0.00275
        6| 0.000146 0.000146 0.000139 0.000147  0.00017 0.000211 0.000269 0.000348 0.000448 0.000573 0.000722 0.000897   0.0011  0.00132  0.00155   0.0018  0.00203  0.00223  0.00239  0.00249  0.00252  0.00252
        5| 0.000225 0.000225 0.000219 0.000229 0.000255 0.000298 0.000359 0.000439 0.000539 0.000661 0.000804 0.000968  0.00115  0.00135  0.00155  0.00176  0.00195  0.00212  0.00225  0.00233  0.00235  0.00235
        4| 0.000283 0.000283 0.000279 0.000291 0.000318 0.000363 0.000425 0.000506 0.000605 0.000724 0.000861  0.00102  0.00119  0.00137  0.00155  0.00173   0.0019  0.00204  0.00215  0.00221  0.00223  0.00223
        3| 0.000321 0.000321 0.000318 0.000331  0.00036 0.000406  0.00047 0.000551  0.00065 0.000767   0.0009  0.00105  0.00121  0.00138  0.00155  0.00171  0.00186  0.00198  0.00208  0.00213  0.00215  0.00215
        2| 0.000339 0.000339 0.000337 0.000351 0.000381 0.000429 0.000493 0.000575 0.000675 0.000791 0.000923  0.00107  0.00122  0.00138  0.00155   0.0017  0.00184  0.00195  0.00204  0.00209   0.0021   0.0021
