nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0127  -0.0127 -0.00801 -0.00785 -0.00818 -0.00836 -0.00828 -0.00796 -0.00744 -0.00675 -0.00595 -0.00511 -0.00429 -0.00356 -0.00299 -0.00251 -0.00159 0.000985  0.00895   0.0294   0.0647   0.0647
       20|  -0.0127  -0.0127 -0.00801 -0.00785 -0.00818 -0.00836 -0.00828 -0.00796 -0.00744 -0.00675 -0.00595 -0.00511 -0.00429 -0.00356 -0.00299 -0.00251 -0.00159 0.000985  0.00895   0.0294   0.0647   0.0647
       19| -0.00884 -0.00884 -0.00859 -0.00847  -0.0084 -0.00828 -0.00802 -0.00761 -0.00704 -0.00635 -0.00557 -0.00474 -0.00392 -0.00316 -0.00254 -0.00211 -0.00188 -0.00113  0.00224   0.0133   0.0322   0.0322
       18| -0.00714 -0.00714 -0.00721 -0.00723 -0.00721 -0.00711 -0.00688 -0.00652 -0.00602 -0.00541 -0.00472 -0.00396 -0.00317 -0.00238 -0.00161-0.000849-6.37e-05  0.00107  0.00369   0.0103   0.0189   0.0189
       17| -0.00606 -0.00606 -0.00614 -0.00617 -0.00614 -0.00603 -0.00582 -0.00549 -0.00505  -0.0045 -0.00387 -0.00316 -0.00239 -0.00155-0.000647  0.00039  0.00168   0.0035  0.00638   0.0108    0.015    0.015
       16| -0.00521 -0.00521 -0.00527 -0.00528 -0.00524 -0.00512 -0.00491  -0.0046  -0.0042 -0.00369  -0.0031 -0.00243 -0.00167-0.000821 0.000153  0.00131  0.00276  0.00465  0.00711  0.00996   0.0121   0.0121
       15| -0.00451 -0.00451 -0.00455 -0.00454 -0.00447 -0.00434 -0.00414 -0.00384 -0.00346   -0.003 -0.00244  -0.0018 -0.00107-0.000239 0.000723  0.00185  0.00321  0.00482  0.00665   0.0084   0.0095   0.0095
       14|  -0.0039  -0.0039 -0.00392  -0.0039 -0.00382 -0.00369 -0.00348  -0.0032 -0.00284  -0.0024 -0.00189 -0.00129  -0.0006 0.000184  0.00108   0.0021  0.00326  0.00453  0.00582  0.00691   0.0075   0.0075
       13| -0.00337 -0.00337 -0.00338 -0.00335 -0.00327 -0.00313 -0.00292 -0.00266 -0.00232 -0.00191 -0.00143-0.000876-0.000245 0.000467  0.00126  0.00214  0.00309  0.00407  0.00498  0.00569  0.00602  0.00602
       12| -0.00291 -0.00291 -0.00292 -0.00288 -0.00279 -0.00265 -0.00245  -0.0022 -0.00188 -0.00151 -0.00106-0.000559 9.78e-06 0.000641  0.00133  0.00207  0.00283  0.00358  0.00424  0.00472  0.00492  0.00492
       11| -0.00251 -0.00251 -0.00251 -0.00247 -0.00238 -0.00224 -0.00206 -0.00182 -0.00153 -0.00118-0.000776-0.000321 0.000185 0.000737  0.00133  0.00194  0.00255  0.00313  0.00361  0.00395  0.00408  0.00408
       10| -0.00217 -0.00217 -0.00217 -0.00212 -0.00203  -0.0019 -0.00173  -0.0015 -0.00123-0.000915-0.000552-0.000145 0.000301 0.000779  0.00128  0.00179  0.00228  0.00273  0.00309  0.00334  0.00343  0.00343
        9| -0.00188 -0.00188 -0.00187 -0.00182 -0.00174 -0.00162 -0.00145 -0.00124-0.000995-0.000706 -0.00038-1.79e-05 0.000373 0.000786  0.00121  0.00163  0.00203  0.00239  0.00267  0.00285  0.00292  0.00292
        8| -0.00163 -0.00163 -0.00162 -0.00158 -0.00149 -0.00138 -0.00122 -0.00103-0.000804-0.000542-0.000248 7.34e-05 0.000417 0.000774  0.00114  0.00149  0.00182   0.0021  0.00232  0.00247  0.00252  0.00252
        7| -0.00142 -0.00142 -0.00141 -0.00137 -0.00129 -0.00118 -0.00104 -0.00086-0.000652-0.000413-0.000149 0.000138 0.000441 0.000752  0.00106  0.00136  0.00163  0.00187  0.00205  0.00216  0.00221  0.00221
        6| -0.00125 -0.00125 -0.00124  -0.0012 -0.00113 -0.00102-0.000889-0.000725-0.000532-0.000315-7.46e-05 0.000183 0.000452 0.000726 0.000996  0.00125  0.00148  0.00168  0.00183  0.00193  0.00196  0.00196
        5| -0.00112 -0.00112 -0.00111 -0.00107-0.000998  -0.0009-0.000773 -0.00062-0.000441 -0.00024-2.01e-05 0.000214 0.000457 0.000701  0.00094  0.00116  0.00137  0.00153  0.00166  0.00174  0.00177  0.00177
        4| -0.00102 -0.00102 -0.00101-0.000967-0.000901-0.000807-0.000687-0.000542-0.000373-0.000185 1.88e-05 0.000235 0.000457  0.00068 0.000896   0.0011  0.00128  0.00142  0.00154  0.00161  0.00163  0.00163
        3|-0.000945-0.000945-0.000936-0.000898-0.000834-0.000743-0.000627-0.000488-0.000327-0.000148 4.53e-05 0.000249 0.000457 0.000664 0.000864  0.00105  0.00121  0.00135  0.00145  0.00151  0.00154  0.00154
