nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00956 -0.00956 -0.00404 -0.00295 -0.00273 -0.00274 -0.00287 -0.00307 -0.00336 -0.00374 -0.00425 -0.00491 -0.00578 -0.00691 -0.00829 -0.00962 -0.00978 -0.00497   0.0117   0.0516    0.114    0.114
       20| -0.00956 -0.00956 -0.00404 -0.00295 -0.00273 -0.00274 -0.00287 -0.00307 -0.00336 -0.00374 -0.00425 -0.00491 -0.00578 -0.00691 -0.00829 -0.00962 -0.00978 -0.00497   0.0117   0.0516    0.114    0.114
       19| -0.00551 -0.00551 -0.00482 -0.00412 -0.00371 -0.00354 -0.00354 -0.00363 -0.00385 -0.00418 -0.00465 -0.00528 -0.00615 -0.00731 -0.00882  -0.0105  -0.0118  -0.0113 -0.00373   0.0192   0.0554   0.0554
       18| -0.00427 -0.00427 -0.00409 -0.00378 -0.00358 -0.00351 -0.00355 -0.00369 -0.00393 -0.00429  -0.0048  -0.0055 -0.00644 -0.00774 -0.00947  -0.0115  -0.0134  -0.0138  -0.0108-0.000394   0.0155   0.0155
       17| -0.00357 -0.00357 -0.00353 -0.00342 -0.00335 -0.00335 -0.00344 -0.00362  -0.0039 -0.00429 -0.00485 -0.00563  -0.0067 -0.00822  -0.0103   -0.013  -0.0156  -0.0168  -0.0154  -0.0105 -0.00349 -0.00349
       16| -0.00308 -0.00308 -0.00309 -0.00307 -0.00307 -0.00313 -0.00325 -0.00345 -0.00375 -0.00417 -0.00475 -0.00558 -0.00679 -0.00855  -0.0111  -0.0145  -0.0183  -0.0205  -0.0201  -0.0167  -0.0122  -0.0122
       15| -0.00267 -0.00267  -0.0027 -0.00272 -0.00276 -0.00285 -0.00299  -0.0032 -0.00349  -0.0039 -0.00448  -0.0053 -0.00653 -0.00841  -0.0113  -0.0153  -0.0199  -0.0231  -0.0228  -0.0189  -0.0149  -0.0149
       14|  -0.0023  -0.0023 -0.00233 -0.00237 -0.00243 -0.00252 -0.00266 -0.00285 -0.00312 -0.00349 -0.00401 -0.00475 -0.00587 -0.00764  -0.0104  -0.0144  -0.0189  -0.0219  -0.0211  -0.0168   -0.013   -0.013
       13| -0.00194 -0.00194 -0.00198 -0.00202 -0.00208 -0.00216 -0.00228 -0.00244 -0.00266 -0.00296 -0.00337 -0.00395 -0.00483 -0.00621 -0.00838  -0.0115   -0.015  -0.0171  -0.0158  -0.0114 -0.00796 -0.00796
       12|  -0.0016  -0.0016 -0.00163 -0.00167 -0.00172 -0.00178 -0.00187 -0.00199 -0.00214 -0.00235 -0.00262   -0.003 -0.00356  -0.0044  -0.0057 -0.00752 -0.00944  -0.0103 -0.00849 -0.00455 -0.00178 -0.00178
       11| -0.00127 -0.00127  -0.0013 -0.00132 -0.00136  -0.0014 -0.00145 -0.00152  -0.0016 -0.00171 -0.00184 -0.00201 -0.00224 -0.00257 -0.00304 -0.00362 -0.00408  -0.0037 -0.00162  0.00158  0.00351  0.00351
       10|-0.000954-0.000954-0.000975-0.000992 -0.00101 -0.00103 -0.00104 -0.00106 -0.00107 -0.00108 -0.00108 -0.00107 -0.00104-0.000974-0.000847-0.000592-3.35e-05  0.00116  0.00318  0.00549  0.00666  0.00666
        9|-0.000659-0.000659-0.000675-0.000681 -0.00068-0.000672-0.000654-0.000623-0.000575-0.000504-0.000401-0.000251-3.33e-05 0.000283 0.000745  0.00142  0.00245  0.00383  0.00549  0.00697  0.00759  0.00759
