nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00913 -0.00913 -0.00372 -0.00282 -0.00273 -0.00285 -0.00305 -0.00332 -0.00366 -0.00407 -0.00458 -0.00523 -0.00607 -0.00723 -0.00895  -0.0114  -0.0146  -0.0152 -0.00295   0.0365    0.101    0.101
       20| -0.00913 -0.00913 -0.00372 -0.00282 -0.00273 -0.00285 -0.00305 -0.00332 -0.00366 -0.00407 -0.00458 -0.00523 -0.00607 -0.00723 -0.00895  -0.0114  -0.0146  -0.0152 -0.00295   0.0365    0.101    0.101
       19| -0.00515 -0.00515 -0.00453 -0.00397 -0.00367 -0.00359 -0.00364  -0.0038 -0.00405 -0.00438 -0.00483  -0.0054 -0.00617 -0.00725 -0.00891  -0.0115  -0.0158  -0.0215  -0.0201   0.0015   0.0399   0.0399
       18| -0.00386 -0.00386 -0.00372 -0.00351  -0.0034  -0.0034 -0.00348 -0.00364 -0.00388 -0.00419  -0.0046 -0.00513 -0.00585 -0.00688 -0.00846  -0.0111  -0.0155   -0.022   -0.026  -0.0164  0.00281  0.00281
       17| -0.00313 -0.00313 -0.00313 -0.00307 -0.00305 -0.00309 -0.00318 -0.00334 -0.00355 -0.00383 -0.00419 -0.00466 -0.00528 -0.00616 -0.00748 -0.00964  -0.0132  -0.0182  -0.0217   -0.016 -0.00557 -0.00557
       16| -0.00264 -0.00264 -0.00267 -0.00268  -0.0027 -0.00276 -0.00285 -0.00299 -0.00316 -0.00339 -0.00367 -0.00402 -0.00448 -0.00508 -0.00593 -0.00719 -0.00909  -0.0114  -0.0121 -0.00762 -0.00142 -0.00142
       15| -0.00226 -0.00226  -0.0023 -0.00233 -0.00237 -0.00243 -0.00251 -0.00261 -0.00275  -0.0029 -0.00309 -0.00331 -0.00356 -0.00384 -0.00417 -0.00454 -0.00489 -0.00488 -0.00342 0.000649  0.00471  0.00471
       14| -0.00194 -0.00194 -0.00198 -0.00202 -0.00206 -0.00211 -0.00217 -0.00224 -0.00232 -0.00241  -0.0025 -0.00258 -0.00264 -0.00265 -0.00257 -0.00232 -0.00173-0.000503   0.0017  0.00498  0.00765  0.00765
       13| -0.00167 -0.00167  -0.0017 -0.00173 -0.00177  -0.0018 -0.00184 -0.00187 -0.00191 -0.00193 -0.00193  -0.0019 -0.00181 -0.00163  -0.0013-0.000718 0.000233  0.00167  0.00361   0.0058  0.00738  0.00738
