nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00938 -0.00938 -0.00393 -0.00294 -0.00278 -0.00284   -0.003 -0.00322 -0.00353 -0.00393 -0.00444 -0.00512 -0.00603  -0.0073 -0.00906  -0.0113  -0.0132  -0.0108  0.00464   0.0454    0.109    0.109
       20| -0.00938 -0.00938 -0.00393 -0.00294 -0.00278 -0.00284   -0.003 -0.00322 -0.00353 -0.00393 -0.00444 -0.00512 -0.00603  -0.0073 -0.00906  -0.0113  -0.0132  -0.0108  0.00464   0.0454    0.109    0.109
       19| -0.00535 -0.00535  -0.0047 -0.00407 -0.00373  -0.0036 -0.00362 -0.00374 -0.00397 -0.00431 -0.00478 -0.00541  -0.0063 -0.00756 -0.00939   -0.012  -0.0153  -0.0177  -0.0123   0.0111    0.049    0.049
       18| -0.00407 -0.00407 -0.00392 -0.00366 -0.00351 -0.00347 -0.00354 -0.00369 -0.00393 -0.00428 -0.00476 -0.00541 -0.00633 -0.00767 -0.00967  -0.0127  -0.0168  -0.0211  -0.0213  -0.0109  0.00698  0.00698
       17| -0.00334 -0.00334 -0.00332 -0.00324  -0.0032 -0.00322 -0.00332 -0.00349 -0.00374 -0.00409 -0.00457 -0.00522 -0.00615 -0.00753  -0.0097  -0.0131  -0.0181  -0.0237  -0.0263  -0.0209  -0.0108  -0.0108
       16| -0.00284 -0.00284 -0.00286 -0.00285 -0.00287 -0.00293 -0.00304 -0.00321 -0.00345 -0.00377 -0.00421 -0.00481 -0.00567 -0.00695 -0.00899  -0.0123  -0.0173  -0.0229  -0.0254  -0.0208  -0.0141  -0.0141
       15| -0.00244 -0.00244 -0.00247 -0.00249 -0.00253  -0.0026 -0.00271 -0.00286 -0.00307 -0.00334  -0.0037 -0.00419 -0.00487 -0.00586 -0.00742 -0.00993  -0.0136  -0.0175  -0.0187  -0.0144 -0.00941 -0.00941
       14| -0.00208 -0.00208 -0.00212 -0.00215  -0.0022 -0.00226 -0.00235 -0.00248 -0.00263 -0.00283 -0.00309 -0.00341 -0.00385 -0.00444 -0.00533 -0.00666 -0.00848  -0.0101 -0.00964 -0.00564 -0.00187 -0.00187
       13| -0.00176 -0.00176  -0.0018 -0.00183 -0.00187 -0.00192 -0.00198 -0.00207 -0.00217 -0.00228 -0.00242 -0.00258 -0.00276 -0.00297 -0.00322 -0.00352 -0.00376 -0.00348 -0.00176   0.0018  0.00456  0.00456
