nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00946 -0.00946 -0.00399 -0.00297 -0.00279 -0.00284 -0.00299 -0.00321 -0.00352 -0.00392 -0.00443 -0.00512 -0.00603 -0.00728 -0.00894  -0.0109  -0.0122  -0.0088  0.00729   0.0478    0.111    0.111
       20| -0.00946 -0.00946 -0.00399 -0.00297 -0.00279 -0.00284 -0.00299 -0.00321 -0.00352 -0.00392 -0.00443 -0.00512 -0.00603 -0.00728 -0.00894  -0.0109  -0.0122  -0.0088  0.00729   0.0478    0.111    0.111
       19| -0.00542 -0.00542 -0.00476 -0.00411 -0.00375 -0.00361 -0.00363 -0.00374 -0.00397 -0.00432 -0.00479 -0.00544 -0.00633 -0.00758 -0.00935  -0.0117  -0.0143  -0.0156   -0.009   0.0144   0.0515   0.0515
       18| -0.00415 -0.00415 -0.00399 -0.00371 -0.00355 -0.00351 -0.00357 -0.00373 -0.00397 -0.00433 -0.00482  -0.0055 -0.00646 -0.00781 -0.00979  -0.0126  -0.0161  -0.0188  -0.0175  -0.0069   0.0101   0.0101
       17| -0.00343 -0.00343 -0.00341 -0.00331 -0.00327 -0.00329 -0.00339 -0.00356 -0.00383  -0.0042  -0.0047 -0.00541 -0.00641  -0.0079  -0.0102  -0.0135   -0.018  -0.0223  -0.0233   -0.018 -0.00898 -0.00898
       16| -0.00293 -0.00293 -0.00295 -0.00294 -0.00295 -0.00301 -0.00313 -0.00331 -0.00357 -0.00393 -0.00442  -0.0051 -0.00608 -0.00757 -0.00993  -0.0137  -0.0188   -0.024  -0.0258  -0.0211  -0.0149  -0.0149
       15| -0.00252 -0.00252 -0.00255 -0.00258 -0.00262 -0.00269 -0.00281 -0.00298 -0.00322 -0.00354 -0.00396 -0.00455  -0.0054 -0.00669 -0.00877  -0.0121  -0.0167  -0.0212  -0.0223  -0.0178  -0.0129  -0.0129
       14| -0.00216 -0.00216 -0.00219 -0.00223 -0.00228 -0.00235 -0.00246  -0.0026 -0.00279 -0.00304 -0.00337 -0.00381 -0.00442 -0.00534 -0.00678 -0.00904  -0.0121  -0.0149  -0.0147  -0.0105 -0.00653 -0.00653
       13| -0.00183 -0.00183 -0.00186 -0.00189 -0.00194   -0.002 -0.00208 -0.00218 -0.00232 -0.00248 -0.00268 -0.00295 -0.00329 -0.00377 -0.00447 -0.00548 -0.00672  -0.0075 -0.00622 -0.00241 0.000604 0.000604
