nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0288  -0.0288  -0.0221  -0.0186  -0.0156  -0.0129  -0.0105 -0.00834 -0.00637 -0.00453 -0.00277 -0.00105 0.000675  0.00245  0.00432   0.0064  0.00884    0.012   0.0167   0.0249   0.0394   0.0394
       20|  -0.0288  -0.0288  -0.0221  -0.0186  -0.0156  -0.0129  -0.0105 -0.00834 -0.00637 -0.00453 -0.00277 -0.00105 0.000675  0.00245  0.00432   0.0064  0.00884    0.012   0.0167   0.0249   0.0394   0.0394
       19|  -0.0215  -0.0215  -0.0196  -0.0171  -0.0146  -0.0122    -0.01   -0.008 -0.00613 -0.00436 -0.00266-0.000982 0.000694  0.00242  0.00424  0.00621  0.00844   0.0111   0.0145   0.0194   0.0259   0.0259
       18|  -0.0169  -0.0169  -0.0161  -0.0146  -0.0128   -0.011 -0.00914 -0.00738 -0.00568 -0.00404 -0.00244-0.000848 0.000759  0.00242  0.00416  0.00603  0.00811   0.0105   0.0133   0.0164   0.0192   0.0192
       17|  -0.0139  -0.0139  -0.0134  -0.0124  -0.0111  -0.0097  -0.0082 -0.00669 -0.00518 -0.00369 -0.00221-0.000725 0.000782  0.00233  0.00395  0.00566  0.00749  0.00947   0.0116   0.0136   0.0149   0.0149
       16|  -0.0117  -0.0117  -0.0113  -0.0106 -0.00967 -0.00853 -0.00729 -0.00599 -0.00467 -0.00334 -0.00199-0.000626 0.000758  0.00217  0.00363  0.00514   0.0067  0.00829  0.00982   0.0111   0.0119   0.0119
       15| -0.00991 -0.00991 -0.00967 -0.00914 -0.00839 -0.00747 -0.00644 -0.00534 -0.00418 -0.00299 -0.00178-0.000553 0.000698  0.00197  0.00326  0.00457  0.00587  0.00713  0.00827  0.00915  0.00962  0.00962
       14| -0.00849 -0.00849  -0.0083 -0.00789 -0.00729 -0.00654 -0.00568 -0.00473 -0.00373 -0.00268  -0.0016-0.000503 0.000612  0.00174  0.00287  0.00398  0.00506  0.00607  0.00693  0.00757  0.00789  0.00789
       13| -0.00733 -0.00733 -0.00718 -0.00685 -0.00636 -0.00573   -0.005 -0.00419 -0.00332  -0.0024 -0.00145-0.000473 0.000512   0.0015  0.00248  0.00343  0.00432  0.00513   0.0058  0.00628  0.00651  0.00651
