nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00953 -0.00953 -0.00403 -0.00297 -0.00277 -0.00279 -0.00293 -0.00314 -0.00343 -0.00382 -0.00434 -0.00501 -0.00591 -0.00709 -0.00859  -0.0101  -0.0107 -0.00628   0.0103   0.0504    0.113    0.113
       20| -0.00953 -0.00953 -0.00403 -0.00297 -0.00277 -0.00279 -0.00293 -0.00314 -0.00343 -0.00382 -0.00434 -0.00501 -0.00591 -0.00709 -0.00859  -0.0101  -0.0107 -0.00628   0.0103   0.0504    0.113    0.113
       19| -0.00548 -0.00548 -0.00481 -0.00413 -0.00374 -0.00358 -0.00359 -0.00369 -0.00391 -0.00425 -0.00472 -0.00537 -0.00625 -0.00746 -0.00908   -0.011  -0.0128  -0.0128 -0.00539   0.0177   0.0541   0.0541
       18| -0.00424 -0.00424 -0.00406 -0.00376 -0.00358 -0.00353 -0.00358 -0.00372 -0.00397 -0.00433 -0.00484 -0.00554 -0.00649 -0.00782 -0.00967  -0.0121  -0.0144  -0.0155  -0.0129 -0.00237   0.0138   0.0138
       17| -0.00353 -0.00353  -0.0035 -0.00339 -0.00333 -0.00334 -0.00344 -0.00361 -0.00389 -0.00428 -0.00482 -0.00558 -0.00665 -0.00818  -0.0104  -0.0134  -0.0167  -0.0189  -0.0182  -0.0131 -0.00548 -0.00548
       16| -0.00303 -0.00303 -0.00305 -0.00303 -0.00304  -0.0031 -0.00322 -0.00342  -0.0037  -0.0041 -0.00465 -0.00543 -0.00657 -0.00827  -0.0108  -0.0145   -0.019  -0.0224  -0.0228  -0.0189  -0.0136  -0.0136
       15| -0.00262 -0.00262 -0.00265 -0.00267 -0.00272  -0.0028 -0.00293 -0.00313  -0.0034 -0.00378  -0.0043 -0.00504 -0.00614 -0.00784  -0.0105  -0.0146  -0.0195  -0.0235  -0.0236  -0.0194  -0.0149  -0.0149
       14| -0.00225 -0.00225 -0.00229 -0.00232 -0.00238 -0.00247 -0.00259 -0.00277 -0.00301 -0.00333 -0.00377  -0.0044 -0.00533 -0.00678  -0.0091  -0.0126  -0.0169  -0.0202  -0.0198  -0.0154  -0.0114  -0.0114
       13| -0.00191 -0.00191 -0.00194 -0.00198 -0.00203 -0.00211 -0.00221 -0.00235 -0.00253 -0.00278  -0.0031 -0.00356 -0.00421 -0.00522  -0.0068 -0.00915   -0.012  -0.0139  -0.0127 -0.00854 -0.00518 -0.00518
       12| -0.00157 -0.00157  -0.0016 -0.00163 -0.00168 -0.00173 -0.00181  -0.0019 -0.00202 -0.00217 -0.00236 -0.00262 -0.00296 -0.00347 -0.00422 -0.00526 -0.00639 -0.00678 -0.00501 -0.00135  0.00116  0.00116
       11| -0.00125 -0.00125 -0.00128  -0.0013 -0.00133 -0.00136  -0.0014 -0.00145  -0.0015 -0.00155 -0.00161 -0.00168 -0.00175 -0.00183 -0.00191 -0.00195 -0.00179-0.000933  0.00112    0.004  0.00568  0.00568
       10|-0.000954-0.000954-0.000974-0.000988-0.000998 -0.00101 -0.00101 -0.00101-0.000994-0.000965-0.000914-0.000829-0.000692-0.000475-0.000135 0.000397  0.00129  0.00266  0.00457  0.00658   0.0076   0.0076
