nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0307  -0.0307  -0.0233  -0.0191  -0.0157  -0.0129  -0.0104 -0.00817 -0.00616 -0.00427 -0.00247-0.000705  0.00107   0.0029  0.00485    0.007  0.00951   0.0127   0.0173   0.0248    0.038    0.038
       20|  -0.0307  -0.0307  -0.0233  -0.0191  -0.0157  -0.0129  -0.0104 -0.00817 -0.00616 -0.00427 -0.00247-0.000705  0.00107   0.0029  0.00485    0.007  0.00951   0.0127   0.0173   0.0248    0.038    0.038
       19|  -0.0227  -0.0227  -0.0204  -0.0175  -0.0148  -0.0122 -0.00995 -0.00787 -0.00594 -0.00413 -0.00238-0.000661  0.00107  0.00285  0.00473  0.00678  0.00908   0.0118   0.0152   0.0198   0.0256   0.0256
       18|  -0.0178  -0.0178  -0.0168   -0.015  -0.0131  -0.0111 -0.00915 -0.00731 -0.00556 -0.00387 -0.00221-0.000575  0.00108  0.00278  0.00457  0.00649   0.0086    0.011   0.0137   0.0166   0.0191   0.0191
       17|  -0.0146  -0.0146   -0.014  -0.0129  -0.0114 -0.00987 -0.00827 -0.00667 -0.00511 -0.00356 -0.00203-0.000502  0.00104  0.00263  0.00428  0.00601  0.00785  0.00981   0.0118   0.0137   0.0149   0.0149
       16|  -0.0122  -0.0122  -0.0118   -0.011 -0.00995 -0.00871 -0.00738 -0.00602 -0.00463 -0.00324 -0.00185 -0.00045 0.000969  0.00242   0.0039  0.00542  0.00698  0.00854     0.01   0.0113    0.012    0.012
       15|  -0.0103  -0.0103  -0.0101 -0.00947 -0.00865 -0.00765 -0.00655 -0.00538 -0.00417 -0.00294 -0.00168-0.000417 0.000864  0.00216  0.00347  0.00478  0.00608  0.00732  0.00843  0.00929  0.00974  0.00974
       14| -0.00885 -0.00885 -0.00863 -0.00818 -0.00752 -0.00671 -0.00579 -0.00479 -0.00374 -0.00265 -0.00153-0.000401 0.000741  0.00189  0.00303  0.00415  0.00523  0.00622  0.00707  0.00769  0.00801  0.00801
       13| -0.00763 -0.00763 -0.00745 -0.00709 -0.00656 -0.00589 -0.00511 -0.00426 -0.00334 -0.00238  -0.0014-0.000398  0.00061  0.00162  0.00261  0.00356  0.00446  0.00526  0.00593   0.0064  0.00663  0.00663
       12| -0.00661 -0.00661 -0.00647 -0.00618 -0.00574 -0.00518 -0.00452 -0.00378 -0.00299 -0.00215 -0.00129-0.000405  0.00048  0.00136  0.00221  0.00303  0.00378  0.00443  0.00496  0.00533  0.00551  0.00551
