nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0127  -0.0127  -0.0079 -0.00771 -0.00809 -0.00837 -0.00843 -0.00826 -0.00789 -0.00735  -0.0067 -0.00597 -0.00526 -0.00465 -0.00424 -0.00401 -0.00337-0.000914  0.00738   0.0291   0.0665   0.0665
       20|  -0.0127  -0.0127  -0.0079 -0.00771 -0.00809 -0.00837 -0.00843 -0.00826 -0.00789 -0.00735  -0.0067 -0.00597 -0.00526 -0.00465 -0.00424 -0.00401 -0.00337-0.000914  0.00738   0.0291   0.0665   0.0665
       19| -0.00886 -0.00886 -0.00857 -0.00845 -0.00843 -0.00839 -0.00825 -0.00797 -0.00754 -0.00698 -0.00632  -0.0056 -0.00489 -0.00424 -0.00376 -0.00354 -0.00364 -0.00321  8.1e-05   0.0118    0.032    0.032
       18| -0.00725 -0.00725 -0.00731 -0.00733 -0.00736 -0.00732 -0.00718 -0.00692 -0.00654 -0.00604 -0.00545 -0.00479  -0.0041 -0.00342 -0.00278  -0.0022 -0.00166-0.000852  0.00156  0.00843   0.0178   0.0178
       17| -0.00623 -0.00623 -0.00632 -0.00636 -0.00637 -0.00631 -0.00617 -0.00593 -0.00557 -0.00512 -0.00458 -0.00396 -0.00328 -0.00254 -0.00174-0.000828  0.00032    0.002  0.00483  0.00948    0.014    0.014
       16| -0.00545 -0.00545 -0.00552 -0.00555 -0.00553 -0.00546  -0.0053 -0.00506 -0.00473 -0.00431 -0.00379 -0.00319 -0.00251 -0.00174-0.000844 0.000239  0.00162  0.00349  0.00602  0.00906   0.0114   0.0114
       15|  -0.0048  -0.0048 -0.00485 -0.00485 -0.00482 -0.00473 -0.00456 -0.00433 -0.00401  -0.0036 -0.00311 -0.00254 -0.00187 -0.00109-0.000184 0.000906  0.00224  0.00388  0.00578  0.00764  0.00885  0.00885
       14| -0.00424 -0.00424 -0.00427 -0.00426 -0.00421  -0.0041 -0.00393  -0.0037 -0.00339   -0.003 -0.00254 -0.00199 -0.00135-0.000614 0.000244  0.00124   0.0024   0.0037  0.00504  0.00619  0.00683  0.00683
       13| -0.00375 -0.00375 -0.00377 -0.00374 -0.00368 -0.00357  -0.0034 -0.00317 -0.00287 -0.00251 -0.00207 -0.00156-0.000963-0.000284 0.000487  0.00135   0.0023   0.0033  0.00425  0.00498  0.00534  0.00534
       12| -0.00332 -0.00332 -0.00333  -0.0033 -0.00323 -0.00311 -0.00294 -0.00272 -0.00244  -0.0021 -0.00169 -0.00122-0.000679-7.28e-05 0.000599  0.00133  0.00209  0.00285  0.00353  0.00402  0.00423  0.00423
       11| -0.00295 -0.00295 -0.00295 -0.00292 -0.00284 -0.00273 -0.00256 -0.00235 -0.00208 -0.00177 -0.00139-0.000964-0.000482 5.05e-05 0.000626  0.00123  0.00184  0.00242  0.00292  0.00326   0.0034   0.0034
       10| -0.00263 -0.00263 -0.00263 -0.00259 -0.00251  -0.0024 -0.00224 -0.00204 -0.00179  -0.0015 -0.00116-0.000775-0.000349 0.000113 0.000602   0.0011  0.00159  0.00204  0.00241  0.00266  0.00275  0.00275
        9| -0.00235 -0.00235 -0.00235 -0.00231 -0.00224 -0.00212 -0.00198 -0.00179 -0.00156 -0.00129-0.000981-0.000637-0.000263 0.000137 0.000551 0.000965  0.00136  0.00171    0.002  0.00218  0.00225  0.00225
        8| -0.00212 -0.00212 -0.00211 -0.00207   -0.002  -0.0019 -0.00176 -0.00158 -0.00137 -0.00112-0.000845-0.000539-0.000209 0.000136 0.000488 0.000834  0.00116  0.00144  0.00166   0.0018  0.00186  0.00186
        7| -0.00192 -0.00192 -0.00192 -0.00188 -0.00181 -0.00171 -0.00158 -0.00141 -0.00122-0.000993-0.000742-0.000469-0.000178 0.000123 0.000425 0.000716 0.000985  0.00122  0.00139  0.00151  0.00155  0.00155
        6| -0.00176 -0.00176 -0.00176 -0.00172 -0.00165 -0.00156 -0.00143 -0.00128  -0.0011-0.000894-0.000666 -0.00042-0.000161 0.000103 0.000366 0.000616 0.000843  0.00104  0.00118  0.00127  0.00131  0.00131
        5| -0.00164 -0.00164 -0.00163 -0.00159 -0.00153 -0.00144 -0.00132 -0.00118 -0.00101-0.000819 -0.00061-0.000386-0.000153 8.34e-05 0.000315 0.000533  0.00073 0.000895  0.00102   0.0011  0.00112  0.00112
        4| -0.00154 -0.00154 -0.00153  -0.0015 -0.00144 -0.00135 -0.00124  -0.0011-0.000943-0.000764 -0.00057-0.000363-0.000149 6.59e-05 0.000275  0.00047 0.000644  0.00079 0.000899 0.000966 0.000988 0.000988
        3| -0.00148 -0.00148 -0.00147 -0.00143 -0.00137 -0.00129 -0.00118 -0.00105-0.000897-0.000727-0.000542-0.000347-0.000147 5.28e-05 0.000246 0.000426 0.000585 0.000717 0.000816 0.000876 0.000896 0.000896
        2| -0.00144 -0.00144 -0.00143  -0.0014 -0.00134 -0.00125 -0.00115 -0.00102 -0.00087-0.000705-0.000526-0.000338-0.000146 4.57e-05  0.00023   0.0004 0.000551 0.000675 0.000768 0.000824 0.000843 0.000843
        1| -0.00143 -0.00143 -0.00142 -0.00139 -0.00133 -0.00124 -0.00114 -0.00101-0.000861-0.000697 -0.00052-0.000334-0.000144 4.49e-05 0.000226 0.000393 0.000541 0.000662 0.000752 0.000808 0.000826 0.000826
        0| -0.00143 -0.00143 -0.00142 -0.00139 -0.00133 -0.00124 -0.00114 -0.00101-0.000861-0.000697 -0.00052-0.000334-0.000144 4.49e-05 0.000226 0.000393 0.000541 0.000662 0.000752 0.000808 0.000826 0.000826

