nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0333  -0.0333  -0.0248  -0.0198   -0.016  -0.0129  -0.0103   -0.008 -0.00592 -0.00397 -0.00211-0.000275  0.00158  0.00349  0.00553  0.00778   0.0104   0.0136    0.018   0.0248   0.0365   0.0365
       20|  -0.0333  -0.0333  -0.0248  -0.0198   -0.016  -0.0129  -0.0103   -0.008 -0.00592 -0.00397 -0.00211-0.000275  0.00158  0.00349  0.00553  0.00778   0.0104   0.0136    0.018   0.0248   0.0365   0.0365
       19|  -0.0244  -0.0244  -0.0215  -0.0181   -0.015  -0.0123  -0.0099 -0.00774 -0.00575 -0.00387 -0.00205-0.000264  0.00154   0.0034  0.00537  0.00751  0.00992   0.0127   0.0161   0.0204   0.0253   0.0253
       18|  -0.0191  -0.0191  -0.0177  -0.0157  -0.0134  -0.0113  -0.0092 -0.00727 -0.00543 -0.00366 -0.00194-0.000238  0.00148  0.00325  0.00511  0.00709  0.00924   0.0116   0.0142    0.017   0.0191   0.0191
       17|  -0.0156  -0.0156  -0.0148  -0.0135  -0.0118  -0.0101 -0.00839 -0.00669 -0.00504 -0.00342 -0.00182-0.000228  0.00138  0.00302  0.00472  0.00649  0.00834   0.0103   0.0122   0.0139   0.0151   0.0151
       16|   -0.013   -0.013  -0.0125  -0.0116  -0.0103 -0.00898 -0.00754 -0.00608 -0.00461 -0.00315 -0.00169-0.000233  0.00124  0.00273  0.00425  0.00579  0.00735  0.00889   0.0103   0.0115   0.0122   0.0122
       15|   -0.011   -0.011  -0.0106 -0.00995 -0.00902 -0.00792 -0.00672 -0.00547 -0.00418 -0.00288 -0.00157 -0.00025  0.00108  0.00241  0.00375  0.00508  0.00638  0.00761  0.00869  0.00951  0.00995  0.00995
       14| -0.00937 -0.00937 -0.00911 -0.00859 -0.00786 -0.00697 -0.00597 -0.00489 -0.00377 -0.00262 -0.00145-0.000277 0.000906  0.00209  0.00325  0.00439  0.00547  0.00646   0.0073  0.00791  0.00822  0.00822
       13| -0.00806 -0.00806 -0.00786 -0.00745 -0.00686 -0.00612 -0.00528 -0.00437 -0.00339 -0.00238 -0.00135-0.000308 0.000736  0.00177  0.00278  0.00375  0.00466  0.00546  0.00612  0.00659  0.00683  0.00683
       12| -0.00698 -0.00698 -0.00682 -0.00649   -0.006 -0.00539 -0.00468 -0.00389 -0.00305 -0.00217 -0.00126-0.000343 0.000575  0.00148  0.00235  0.00318  0.00394   0.0046  0.00514  0.00551  0.00569  0.00569
       11| -0.00609 -0.00609 -0.00596 -0.00568 -0.00528 -0.00476 -0.00416 -0.00348 -0.00275 -0.00198 -0.00118-0.000378 0.000426  0.00121  0.00197  0.00268  0.00332  0.00387  0.00431  0.00461  0.00476  0.00476
       10| -0.00535 -0.00535 -0.00523   -0.005 -0.00466 -0.00423 -0.00371 -0.00312 -0.00249 -0.00181 -0.00112-0.000411 0.000293 0.000979  0.00164  0.00224  0.00279  0.00325  0.00362  0.00387  0.00399  0.00399
        9| -0.00473 -0.00473 -0.00464 -0.00444 -0.00415 -0.00377 -0.00333 -0.00282 -0.00226 -0.00167 -0.00106-0.000442 0.000175 0.000775  0.00134  0.00187  0.00234  0.00273  0.00304  0.00325  0.00335  0.00335
        8| -0.00422 -0.00422 -0.00414 -0.00397 -0.00372 -0.00339   -0.003 -0.00256 -0.00207 -0.00155 -0.00102-0.000469 7.28e-05 0.000599   0.0011  0.00156  0.00196   0.0023  0.00256  0.00274  0.00283  0.00283
        7|  -0.0038  -0.0038 -0.00373 -0.00358 -0.00336 -0.00308 -0.00274 -0.00234 -0.00191 -0.00145-0.000977-0.000494-1.37e-05 0.000451  0.00089  0.00129  0.00165  0.00194  0.00217  0.00232   0.0024   0.0024
        6| -0.00346 -0.00346  -0.0034 -0.00327 -0.00307 -0.00282 -0.00252 -0.00217 -0.00178 -0.00137-0.000947-0.000514-8.55e-05 0.000329  0.00072  0.00108  0.00139  0.00165  0.00185  0.00199  0.00205  0.00205
        5| -0.00319 -0.00319 -0.00314 -0.00302 -0.00284 -0.00262 -0.00234 -0.00203 -0.00168 -0.00131-0.000923-0.000531-0.000144 0.000231 0.000583 0.000904  0.00119  0.00142   0.0016  0.00172  0.00178  0.00178
        4| -0.00298 -0.00298 -0.00293 -0.00283 -0.00267 -0.00246 -0.00221 -0.00192  -0.0016 -0.00126-0.000904-0.000545-0.000189 0.000155 0.000478 0.000772  0.00103  0.00124  0.00141  0.00152  0.00157  0.00157
        3| -0.00284 -0.00284 -0.00279 -0.00269 -0.00254 -0.00235 -0.00211 -0.00184 -0.00154 -0.00122-0.000891-0.000554-0.000221 9.98e-05 0.000401 0.000675 0.000915  0.00111  0.00127  0.00137  0.00142  0.00142
        2| -0.00274 -0.00274  -0.0027  -0.0026 -0.00246 -0.00227 -0.00205 -0.00179  -0.0015  -0.0012-0.000882-0.000561-0.000243 6.42e-05 0.000352 0.000614 0.000842  0.00103  0.00118  0.00127  0.00132  0.00132
        1|  -0.0027  -0.0027 -0.00265 -0.00256 -0.00242 -0.00224 -0.00202 -0.00177 -0.00149 -0.00119-0.000878-0.000564-0.000252 4.77e-05 0.000329 0.000585 0.000808 0.000993  0.00113  0.00123  0.00127  0.00127
        0|  -0.0027  -0.0027 -0.00265 -0.00256 -0.00242 -0.00224 -0.00202 -0.00177 -0.00149 -0.00119-0.000878-0.000564-0.000252 4.77e-05 0.000329 0.000585 0.000808 0.000993  0.00113  0.00123  0.00127  0.00127

