nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00943 -0.00943 -0.00396 -0.00296 -0.00279 -0.00284   -0.003 -0.00322 -0.00353 -0.00393 -0.00444 -0.00512 -0.00604  -0.0073   -0.009  -0.0111  -0.0126 -0.00962  0.00622   0.0468     0.11     0.11
       20| -0.00943 -0.00943 -0.00396 -0.00296 -0.00279 -0.00284   -0.003 -0.00322 -0.00353 -0.00393 -0.00444 -0.00512 -0.00604  -0.0073   -0.009  -0.0111  -0.0126 -0.00962  0.00622   0.0468     0.11     0.11
       19| -0.00539 -0.00539 -0.00473  -0.0041 -0.00374 -0.00361 -0.00363 -0.00375 -0.00398 -0.00432 -0.00479 -0.00543 -0.00632 -0.00758 -0.00938  -0.0119  -0.0148  -0.0165  -0.0103   0.0131   0.0505   0.0505
       18| -0.00412 -0.00412 -0.00396 -0.00369 -0.00354  -0.0035 -0.00356 -0.00371 -0.00396 -0.00431  -0.0048 -0.00547 -0.00641 -0.00777 -0.00976  -0.0127  -0.0164  -0.0198  -0.0191 -0.00854   0.0088   0.0088
       17| -0.00339 -0.00339 -0.00337 -0.00329 -0.00324 -0.00326 -0.00336 -0.00353 -0.00379 -0.00415 -0.00465 -0.00534 -0.00631 -0.00776    -0.01  -0.0134  -0.0181   -0.023  -0.0248  -0.0193 -0.00989 -0.00989
       16| -0.00289 -0.00289 -0.00291  -0.0029 -0.00292 -0.00298 -0.00309 -0.00327 -0.00352 -0.00387 -0.00434 -0.00498 -0.00591 -0.00731 -0.00955  -0.0132  -0.0184  -0.0238  -0.0259  -0.0212  -0.0148  -0.0148
       15| -0.00249 -0.00249 -0.00252 -0.00254 -0.00258 -0.00266 -0.00277 -0.00293 -0.00316 -0.00346 -0.00386  -0.0044 -0.00517 -0.00634  -0.0082  -0.0112  -0.0155  -0.0199   -0.021  -0.0166  -0.0116  -0.0116
       14| -0.00213 -0.00213 -0.00216  -0.0022 -0.00224 -0.00232 -0.00241 -0.00255 -0.00272 -0.00295 -0.00325 -0.00364 -0.00417 -0.00495 -0.00614 -0.00799  -0.0105  -0.0129  -0.0126 -0.00854 -0.00463 -0.00463
       13|  -0.0018  -0.0018 -0.00183 -0.00187 -0.00191 -0.00197 -0.00204 -0.00213 -0.00225 -0.00239 -0.00257 -0.00278 -0.00305 -0.00341  -0.0039 -0.00457 -0.00535 -0.00568 -0.00423-0.000529  0.00238  0.00238
       12| -0.00149 -0.00149 -0.00152 -0.00155 -0.00158 -0.00162 -0.00166 -0.00171 -0.00177 -0.00183 -0.00188 -0.00193 -0.00197 -0.00197 -0.00192 -0.00176 -0.00137-0.000338  0.00172  0.00475   0.0068   0.0068
       11| -0.00121 -0.00121 -0.00123 -0.00125 -0.00127 -0.00128 -0.00129  -0.0013  -0.0013 -0.00128 -0.00124 -0.00116 -0.00101-0.000774-0.000394 0.000204  0.00118  0.00262  0.00456   0.0067  0.00801  0.00801
