nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00915 -0.00915 -0.00378 -0.00293 -0.00289 -0.00306 -0.00331 -0.00363 -0.00399 -0.00442 -0.00492 -0.00552 -0.00627 -0.00728 -0.00878   -0.011  -0.0141  -0.0149 -0.00339   0.0344   0.0966   0.0966
       20| -0.00915 -0.00915 -0.00378 -0.00293 -0.00289 -0.00306 -0.00331 -0.00363 -0.00399 -0.00442 -0.00492 -0.00552 -0.00627 -0.00728 -0.00878   -0.011  -0.0141  -0.0149 -0.00339   0.0344   0.0966   0.0966
       19| -0.00522 -0.00522 -0.00461 -0.00409 -0.00383 -0.00379 -0.00388 -0.00407 -0.00433 -0.00467 -0.00509 -0.00561 -0.00627 -0.00719  -0.0086  -0.0109  -0.0149  -0.0206  -0.0196 0.000993   0.0379   0.0379
       18| -0.00393 -0.00393 -0.00381 -0.00362 -0.00354 -0.00356 -0.00367 -0.00385 -0.00408 -0.00438 -0.00475 -0.00521  -0.0058 -0.00664 -0.00793  -0.0101   -0.014  -0.0197  -0.0234  -0.0139  0.00459  0.00459
       17|  -0.0032  -0.0032 -0.00321 -0.00317 -0.00317 -0.00322 -0.00333 -0.00348 -0.00368 -0.00393 -0.00424 -0.00461  -0.0051 -0.00577 -0.00676 -0.00834   -0.011  -0.0146  -0.0169  -0.0112 -0.00138 -0.00138
       16| -0.00272 -0.00272 -0.00275 -0.00277  -0.0028 -0.00287 -0.00296 -0.00309 -0.00325 -0.00343 -0.00366 -0.00392 -0.00424 -0.00464 -0.00516 -0.00589 -0.00688  -0.0079 -0.00742  -0.0028  0.00287  0.00287
       15| -0.00234 -0.00234 -0.00238 -0.00242 -0.00246 -0.00252  -0.0026 -0.00269  -0.0028 -0.00292 -0.00305 -0.00318 -0.00332 -0.00344 -0.00352 -0.00352 -0.00331  -0.0025-0.000462  0.00344  0.00703  0.00703
       14| -0.00203 -0.00203 -0.00207  -0.0021 -0.00214 -0.00219 -0.00225  -0.0023 -0.00236 -0.00242 -0.00246 -0.00247 -0.00245 -0.00234 -0.00211 -0.00166 -0.00082 0.000602  0.00279  0.00561   0.0078   0.0078
       13| -0.00176 -0.00176 -0.00179 -0.00182 -0.00185 -0.00189 -0.00192 -0.00194 -0.00195 -0.00195 -0.00192 -0.00184 -0.00169 -0.00144 -0.00103-0.000386 0.000587  0.00195  0.00366   0.0054  0.00659  0.00659
       12| -0.00152 -0.00152 -0.00155 -0.00157 -0.00159 -0.00161 -0.00161 -0.00161 -0.00158 -0.00153 -0.00144  -0.0013 -0.00108-0.000755 -0.00028 0.000385  0.00127  0.00237  0.00356  0.00458  0.00517  0.00517
       11| -0.00131 -0.00131 -0.00133 -0.00135 -0.00135 -0.00135 -0.00134 -0.00131 -0.00126 -0.00117 -0.00105-0.000865 -0.00061-0.000261 0.000207 0.000809  0.00154  0.00237  0.00318   0.0038  0.00409  0.00409
       10| -0.00112 -0.00112 -0.00114 -0.00115 -0.00115 -0.00113  -0.0011 -0.00105 -0.00098-0.000873-0.000725-0.000526-0.000263 7.83e-05 0.000505  0.00102   0.0016  0.00221  0.00277  0.00316  0.00332  0.00332
