nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00928 -0.00928 -0.00385 -0.00288 -0.00274 -0.00281 -0.00298 -0.00321 -0.00351  -0.0039 -0.00441 -0.00507 -0.00598 -0.00724 -0.00906  -0.0115   -0.014  -0.0129  0.00151   0.0424    0.107    0.107
       20| -0.00928 -0.00928 -0.00385 -0.00288 -0.00274 -0.00281 -0.00298 -0.00321 -0.00351  -0.0039 -0.00441 -0.00507 -0.00598 -0.00724 -0.00906  -0.0115   -0.014  -0.0129  0.00151   0.0424    0.107    0.107
       19| -0.00526 -0.00526 -0.00462 -0.00401 -0.00368 -0.00356 -0.00359 -0.00371 -0.00394 -0.00427 -0.00473 -0.00534  -0.0062 -0.00744 -0.00929  -0.0121  -0.0159  -0.0198   -0.016  0.00714   0.0459   0.0459
       18| -0.00397 -0.00397 -0.00382 -0.00358 -0.00344 -0.00341 -0.00348 -0.00363 -0.00386 -0.00419 -0.00465 -0.00527 -0.00614 -0.00741 -0.00937  -0.0124  -0.0171  -0.0228  -0.0249  -0.0149  0.00388  0.00388
       17| -0.00324 -0.00324 -0.00323 -0.00315 -0.00311 -0.00314 -0.00323 -0.00339 -0.00363 -0.00395 -0.00439 -0.00499 -0.00583 -0.00706   -0.009  -0.0122  -0.0172  -0.0236  -0.0275  -0.0219   -0.011   -0.011
       16| -0.00274 -0.00274 -0.00276 -0.00276 -0.00277 -0.00283 -0.00293 -0.00308  -0.0033 -0.00359 -0.00398 -0.00449 -0.00521 -0.00625 -0.00787  -0.0105  -0.0147  -0.0198  -0.0225   -0.018   -0.011   -0.011
       15| -0.00234 -0.00234 -0.00238  -0.0024 -0.00244  -0.0025  -0.0026 -0.00273 -0.00291 -0.00314 -0.00343 -0.00382 -0.00433 -0.00504 -0.00608  -0.0077  -0.0101  -0.0127  -0.0133 -0.00916 -0.00435 -0.00435
       14|   -0.002   -0.002 -0.00204 -0.00207 -0.00211 -0.00217 -0.00225 -0.00235 -0.00247 -0.00263 -0.00282 -0.00305 -0.00332 -0.00366 -0.00408 -0.00464  -0.0053 -0.00563 -0.00436-0.000517  0.00296  0.00296
       13|  -0.0017  -0.0017 -0.00173 -0.00176 -0.00179 -0.00184 -0.00189 -0.00195 -0.00203  -0.0021 -0.00218 -0.00226 -0.00232 -0.00234 -0.00228  -0.0021 -0.00164 -0.00055  0.00155  0.00478  0.00723  0.00723
       12| -0.00142 -0.00142 -0.00145 -0.00147  -0.0015 -0.00152 -0.00155 -0.00157 -0.00159  -0.0016 -0.00158 -0.00153 -0.00142 -0.00122-0.000863-0.000283 0.000686  0.00214  0.00412  0.00639  0.00795  0.00795
