nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0218  -0.0218  -0.0169  -0.0155  -0.0142  -0.0126  -0.0108 -0.00911 -0.00743 -0.00581 -0.00426 -0.00275 -0.00125 0.000276  0.00186  0.00358  0.00569  0.00878   0.0144   0.0259   0.0465   0.0465
       20|  -0.0218  -0.0218  -0.0169  -0.0155  -0.0142  -0.0126  -0.0108 -0.00911 -0.00743 -0.00581 -0.00426 -0.00275 -0.00125 0.000276  0.00186  0.00358  0.00569  0.00878   0.0144   0.0259   0.0465   0.0465
       19|  -0.0164  -0.0164  -0.0158  -0.0148  -0.0134  -0.0118  -0.0102 -0.00862 -0.00704 -0.00551 -0.00401 -0.00254 -0.00108 0.000385  0.00191  0.00354  0.00536  0.00766   0.0112   0.0178   0.0278   0.0278
       18|  -0.0132  -0.0132   -0.013  -0.0124  -0.0115  -0.0103 -0.00904 -0.00769 -0.00632 -0.00493 -0.00355 -0.00217 -0.00077 0.000671  0.00219  0.00385  0.00574  0.00804   0.0111   0.0153   0.0196   0.0196
       17|  -0.0111  -0.0111   -0.011  -0.0105 -0.00984 -0.00894  -0.0079 -0.00677 -0.00558 -0.00435 -0.00309  -0.0018-0.000481 0.000899  0.00237  0.00397  0.00577  0.00786   0.0103    0.013    0.015    0.015
       16| -0.00947 -0.00947 -0.00936 -0.00902 -0.00847 -0.00775 -0.00689 -0.00593 -0.00489  -0.0038 -0.00266 -0.00148-0.000254  0.00103  0.00239  0.00385  0.00545  0.00718  0.00899   0.0107   0.0117   0.0117
       15| -0.00814 -0.00814 -0.00805 -0.00777 -0.00732 -0.00672   -0.006 -0.00517 -0.00427  -0.0033 -0.00228 -0.00121-9.56e-05  0.00107  0.00229  0.00358  0.00492   0.0063  0.00762   0.0087  0.00929  0.00929
       14| -0.00705 -0.00705 -0.00696 -0.00673 -0.00635 -0.00584 -0.00522 -0.00451 -0.00372 -0.00286 -0.00195-0.000998 1.36e-06  0.00104  0.00211  0.00322  0.00433  0.00541  0.00638  0.00712  0.00749  0.00749
       13| -0.00613 -0.00613 -0.00605 -0.00585 -0.00553 -0.00509 -0.00456 -0.00394 -0.00325 -0.00249 -0.00169-0.000836 4.89e-05 0.000961  0.00189  0.00283  0.00374  0.00459  0.00532  0.00585  0.00609  0.00609
       12| -0.00535 -0.00535 -0.00529 -0.00511 -0.00483 -0.00446 -0.00399 -0.00345 -0.00284 -0.00218 -0.00147-0.000717 5.99e-05 0.000855  0.00165  0.00244  0.00319  0.00387  0.00443  0.00482    0.005    0.005
       11|  -0.0047  -0.0047 -0.00464 -0.00449 -0.00425 -0.00392 -0.00351 -0.00304  -0.0025 -0.00192 -0.00129-0.000633 4.61e-05 0.000735  0.00142  0.00208   0.0027  0.00325  0.00369  0.00399  0.00412  0.00412
       10| -0.00415 -0.00415  -0.0041 -0.00396 -0.00375 -0.00346 -0.00311 -0.00269 -0.00222  -0.0017 -0.00115-0.000575 1.72e-05 0.000613   0.0012  0.00176  0.00227  0.00272  0.00307  0.00331  0.00341  0.00341
        9| -0.00369 -0.00369 -0.00364 -0.00352 -0.00333 -0.00308 -0.00277  -0.0024 -0.00198 -0.00153 -0.00104-0.000537-1.98e-05 0.000497    0.001  0.00148  0.00191  0.00227  0.00256  0.00275  0.00284  0.00284
        8|  -0.0033  -0.0033 -0.00326 -0.00315 -0.00299 -0.00276 -0.00248 -0.00216 -0.00179 -0.00139-0.000958-0.000512-5.94e-05  0.00039 0.000825  0.00123   0.0016  0.00191  0.00215   0.0023  0.00237  0.00237
        7| -0.00298 -0.00298 -0.00294 -0.00285  -0.0027  -0.0025 -0.00225 -0.00196 -0.00163 -0.00127-0.000892-0.000498-9.81e-05 0.000296 0.000675  0.00103  0.00134   0.0016  0.00181  0.00194    0.002    0.002
        6| -0.00272 -0.00272 -0.00269  -0.0026 -0.00247 -0.00229 -0.00206  -0.0018  -0.0015 -0.00118-0.000842-0.000489-0.000133 0.000216  0.00055 0.000859  0.00113  0.00136  0.00154  0.00165   0.0017   0.0017
        5| -0.00252 -0.00252 -0.00249 -0.00241 -0.00229 -0.00212 -0.00191 -0.00168 -0.00141 -0.00111-0.000804-0.000485-0.000164  0.00015 0.000449 0.000724 0.000967  0.00117  0.00132  0.00142  0.00146  0.00146
        4| -0.00236 -0.00236 -0.00233 -0.00226 -0.00215 -0.00199  -0.0018 -0.00158 -0.00133 -0.00106-0.000776-0.000483-0.000188 9.89e-05 0.000371 0.000621  0.00084  0.00102  0.00116  0.00125  0.00129  0.00129
        3| -0.00225 -0.00225 -0.00222 -0.00216 -0.00205  -0.0019 -0.00172 -0.00151 -0.00128 -0.00102-0.000757-0.000482-0.000207 6.16e-05 0.000315 0.000547 0.000751 0.000919  0.00105  0.00113  0.00116  0.00116
        2| -0.00218 -0.00218 -0.00216 -0.00209 -0.00199 -0.00185 -0.00167 -0.00147 -0.00125   -0.001-0.000745-0.000481-0.000218 3.85e-05 0.000281 0.000502 0.000695 0.000855 0.000975  0.00105  0.00109  0.00109
        1| -0.00216 -0.00216 -0.00213 -0.00206 -0.00196 -0.00182 -0.00165 -0.00146 -0.00123-0.000993 -0.00074-0.000481-0.000222 2.94e-05 0.000267 0.000483 0.000673 0.000829 0.000947  0.00102  0.00105  0.00105
        0| -0.00216 -0.00216 -0.00213 -0.00206 -0.00196 -0.00182 -0.00165 -0.00146 -0.00123-0.000993 -0.00074-0.000481-0.000222 2.94e-05 0.000267 0.000483 0.000673 0.000829 0.000947  0.00102  0.00105  0.00105

