nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0092  -0.0092 -0.00384 -0.00302 -0.00302 -0.00321 -0.00349 -0.00382  -0.0042 -0.00463 -0.00512 -0.00568 -0.00636 -0.00728 -0.00865  -0.0107  -0.0137  -0.0145  -0.0032   0.0337   0.0946   0.0946
       20|  -0.0092  -0.0092 -0.00384 -0.00302 -0.00302 -0.00321 -0.00349 -0.00382  -0.0042 -0.00463 -0.00512 -0.00568 -0.00636 -0.00728 -0.00865  -0.0107  -0.0137  -0.0145  -0.0032   0.0337   0.0946   0.0946
       19| -0.00529 -0.00529 -0.00468 -0.00418 -0.00395 -0.00393 -0.00404 -0.00425 -0.00451 -0.00485 -0.00524 -0.00572 -0.00632 -0.00715 -0.00842  -0.0106  -0.0144  -0.0199  -0.0188  0.00121   0.0372   0.0372
       18| -0.00399 -0.00399 -0.00388 -0.00371 -0.00364 -0.00368  -0.0038 -0.00398 -0.00421  -0.0045 -0.00484 -0.00525 -0.00578 -0.00652 -0.00767 -0.00965  -0.0132  -0.0185  -0.0218  -0.0124  0.00564  0.00564
       17| -0.00327 -0.00327 -0.00328 -0.00325 -0.00326 -0.00332 -0.00343 -0.00359 -0.00378 -0.00401 -0.00428 -0.00461 -0.00503  -0.0056 -0.00644 -0.00779    -0.01  -0.0131  -0.0147 -0.00898 0.000458 0.000458
       16| -0.00278 -0.00278 -0.00282 -0.00284 -0.00288 -0.00295 -0.00305 -0.00317 -0.00331 -0.00348 -0.00367 -0.00389 -0.00414 -0.00445 -0.00485 -0.00537 -0.00605  -0.0066 -0.00564 -0.00101  0.00443  0.00443
       15| -0.00241 -0.00241 -0.00245 -0.00249 -0.00253 -0.00259 -0.00267 -0.00276 -0.00285 -0.00295 -0.00305 -0.00315 -0.00323 -0.00328 -0.00327 -0.00314 -0.00273  -0.0017 0.000485  0.00426  0.00764  0.00764
       14| -0.00209 -0.00209 -0.00213 -0.00217 -0.00221 -0.00226 -0.00231 -0.00236 -0.00241 -0.00244 -0.00246 -0.00244 -0.00238 -0.00223 -0.00194 -0.00142-0.000514 0.000943  0.00308   0.0057  0.00769  0.00769
       13| -0.00182 -0.00182 -0.00186 -0.00189 -0.00192 -0.00195 -0.00197 -0.00199 -0.00199 -0.00197 -0.00192 -0.00182 -0.00165 -0.00137-0.000936-0.000269 0.000704  0.00203  0.00364  0.00523  0.00628  0.00628
       12| -0.00158 -0.00158 -0.00161 -0.00163 -0.00165 -0.00166 -0.00167 -0.00166 -0.00162 -0.00156 -0.00146  -0.0013 -0.00107-0.000729-0.000246 0.000415  0.00128  0.00232  0.00344  0.00437  0.00489  0.00489
       11| -0.00137 -0.00137 -0.00139 -0.00141 -0.00142 -0.00141  -0.0014 -0.00136  -0.0013 -0.00121 -0.00108-0.000885-0.000623-0.000269 0.000196 0.000785  0.00149  0.00227  0.00303   0.0036  0.00386  0.00386
       10| -0.00118 -0.00118  -0.0012 -0.00121 -0.00121 -0.00119 -0.00116 -0.00111 -0.00103-0.000917-0.000764-0.000561-0.000296 4.38e-05 0.000463 0.000961  0.00152   0.0021  0.00262  0.00298  0.00313  0.00313
        9| -0.00102 -0.00102 -0.00103 -0.00103 -0.00102-0.000999-0.000956-0.000892-0.000801-0.000679 -0.00052-0.000316-6.13e-05 0.000249 0.000614  0.00103  0.00147   0.0019  0.00226  0.00251  0.00259  0.00259
        8|-0.000873-0.000873-0.000886-0.000884-0.000868-0.000836-0.000785-0.000713-0.000616 -0.00049 -0.00033-0.000134 0.000102 0.000379 0.000692  0.00103  0.00138   0.0017  0.00197  0.00214  0.00219  0.00219
        7|-0.000753-0.000753-0.000763-0.000757-0.000737  -0.0007-0.000644-0.000568-0.000468-0.000342-0.000187-1.67e-06 0.000214 0.000459 0.000727  0.00101  0.00128  0.00153  0.00173  0.00186  0.00189  0.00189
        6|-0.000655-0.000655-0.000662-0.000654 -0.00063-0.000589-0.000531-0.000452-0.000352-0.000228-7.97e-05 9.33e-05  0.00029 0.000506 0.000737 0.000971   0.0012  0.00139  0.00155  0.00164  0.00167  0.00167
        5|-0.000577-0.000577-0.000582-0.000572-0.000546-0.000503-0.000442-0.000363-0.000263-0.000143 -1.3e-06  0.00016  0.00034 0.000534 0.000735 0.000935  0.00112  0.00128  0.00141  0.00148   0.0015   0.0015
        4|-0.000519-0.000519-0.000523-0.000511-0.000483-0.000439-0.000377-0.000297-0.000199-8.14e-05 5.43e-05 0.000207 0.000373 0.000549 0.000729 0.000905  0.00107   0.0012  0.00131  0.00137  0.00138  0.00138
        3|-0.000481-0.000481-0.000484-0.000471-0.000442-0.000397-0.000334-0.000253-0.000155   -4e-05 9.16e-05 0.000238 0.000395 0.000559 0.000724 0.000883  0.00103  0.00115  0.00124  0.00129  0.00131  0.00131
        2|-0.000464-0.000464-0.000466-0.000452-0.000421-0.000374 -0.00031-0.000229-0.000131-1.62e-05 0.000114 0.000256 0.000408 0.000566 0.000723 0.000872  0.00101  0.00112   0.0012  0.00125  0.00126  0.00126
        1|-0.000464-0.000464-0.000466-0.000451 -0.00042-0.000372-0.000307-0.000224-0.000124-8.79e-06 0.000122 0.000264 0.000416 0.000572 0.000726 0.000873  0.00101  0.00111   0.0012  0.00124  0.00125  0.00125
        0|-0.000464-0.000464-0.000466-0.000451 -0.00042-0.000372-0.000307-0.000224-0.000124-8.79e-06 0.000122 0.000264 0.000416 0.000572 0.000726 0.000873  0.00101  0.00111   0.0012  0.00124  0.00125  0.00125

