nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0244  -0.0244   -0.019  -0.0169  -0.0149  -0.0128  -0.0108 -0.00882   -0.007 -0.00528 -0.00363 -0.00203-0.000433   0.0012  0.00291  0.00479  0.00704   0.0102   0.0154   0.0254   0.0433   0.0433
       20|  -0.0244  -0.0244   -0.019  -0.0169  -0.0149  -0.0128  -0.0108 -0.00882   -0.007 -0.00528 -0.00363 -0.00203-0.000433   0.0012  0.00291  0.00479  0.00704   0.0102   0.0154   0.0254   0.0433   0.0433
       19|  -0.0184  -0.0184  -0.0174  -0.0158   -0.014  -0.0121  -0.0102 -0.00839 -0.00667 -0.00503 -0.00344 -0.00188-0.000332  0.00125   0.0029  0.00468  0.00669  0.00916   0.0127   0.0185   0.0269   0.0269
       18|  -0.0147  -0.0147  -0.0143  -0.0133  -0.0121  -0.0106 -0.00911 -0.00758 -0.00606 -0.00456 -0.00309 -0.00161-0.000122  0.00141  0.00303  0.00479  0.00677  0.00912   0.0121   0.0159   0.0194   0.0194
       17|  -0.0122  -0.0122   -0.012  -0.0113  -0.0104 -0.00928 -0.00805 -0.00675 -0.00542 -0.00408 -0.00272 -0.00135  5.5e-05  0.00151  0.00304   0.0047  0.00652  0.00857   0.0109   0.0132   0.0149   0.0149
       16|  -0.0103  -0.0103  -0.0102 -0.00968 -0.00897 -0.00808 -0.00706 -0.00596  -0.0048  -0.0036 -0.00238 -0.00112 0.000175  0.00152  0.00292  0.00441  0.00599  0.00765  0.00934   0.0108   0.0118   0.0118
       15| -0.00885 -0.00885  -0.0087 -0.00833 -0.00776 -0.00704 -0.00619 -0.00524 -0.00423 -0.00317 -0.00207-0.000932  0.00024  0.00145   0.0027    0.004  0.00532  0.00665  0.00788  0.00888  0.00941  0.00941
       14| -0.00762 -0.00762  -0.0075  -0.0072 -0.00674 -0.00613 -0.00541  -0.0046 -0.00372 -0.00279  -0.0018-0.000788  0.00026  0.00133  0.00243  0.00354  0.00464  0.00568   0.0066  0.00729  0.00763  0.00763
       13| -0.00661 -0.00661  -0.0065 -0.00625 -0.00586 -0.00535 -0.00474 -0.00404 -0.00327 -0.00245 -0.00158-0.000682 0.000244  0.00119  0.00214  0.00308  0.00398  0.00481  0.00551  0.00601  0.00625  0.00625
       12| -0.00576 -0.00576 -0.00567 -0.00546 -0.00513 -0.00469 -0.00416 -0.00356 -0.00289 -0.00216  -0.0014-0.000607 0.000206  0.00103  0.00184  0.00264  0.00338  0.00405   0.0046  0.00498  0.00515  0.00515
       11| -0.00504 -0.00504 -0.00497 -0.00479  -0.0045 -0.00413 -0.00367 -0.00314 -0.00256 -0.00192 -0.00125-0.000557 0.000154 0.000867  0.00157  0.00224  0.00286   0.0034  0.00383  0.00413  0.00427  0.00427
       10| -0.00444 -0.00444 -0.00438 -0.00422 -0.00398 -0.00365 -0.00325 -0.00279 -0.00228 -0.00172 -0.00113-0.000525 9.51e-05 0.000713  0.00131  0.00188   0.0024  0.00285   0.0032  0.00344  0.00354  0.00354
        9| -0.00394 -0.00394 -0.00389 -0.00375 -0.00353 -0.00325  -0.0029  -0.0025 -0.00205 -0.00156 -0.00104-0.000506 3.55e-05 0.000572  0.00109  0.00158  0.00201  0.00239  0.00268  0.00287  0.00296  0.00296
        8| -0.00353 -0.00353 -0.00347 -0.00335 -0.00317 -0.00292 -0.00261 -0.00225 -0.00185 -0.00142-0.000967-0.000496-2.14e-05 0.000447 0.000896  0.00131  0.00169    0.002  0.00225  0.00241  0.00248  0.00248
        7| -0.00318 -0.00318 -0.00314 -0.00303 -0.00286 -0.00264 -0.00237 -0.00205  -0.0017 -0.00131-0.000909-0.000492-7.33e-05 0.000338 0.000731  0.00109  0.00142  0.00169  0.00189  0.00203  0.00209  0.00209
        6|  -0.0029  -0.0029 -0.00286 -0.00277 -0.00262 -0.00242 -0.00217 -0.00189 -0.00157 -0.00123-0.000865-0.000492-0.000119 0.000247 0.000594 0.000914   0.0012  0.00143  0.00161  0.00173  0.00178  0.00178
        5| -0.00268 -0.00268 -0.00265 -0.00256 -0.00242 -0.00224 -0.00202 -0.00176 -0.00147 -0.00116-0.000831-0.000494-0.000157 0.000172 0.000484 0.000769  0.00102  0.00123  0.00139  0.00149  0.00154  0.00154
