nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00937 -0.00937 -0.00392 -0.00293 -0.00277 -0.00284   -0.003 -0.00322 -0.00353 -0.00393 -0.00444 -0.00511 -0.00603  -0.0073 -0.00907  -0.0113  -0.0133  -0.0111  0.00413   0.0449    0.109    0.109
       20| -0.00937 -0.00937 -0.00392 -0.00293 -0.00277 -0.00284   -0.003 -0.00322 -0.00353 -0.00393 -0.00444 -0.00511 -0.00603  -0.0073 -0.00907  -0.0113  -0.0133  -0.0111  0.00413   0.0449    0.109    0.109
       19| -0.00533 -0.00533 -0.00469 -0.00407 -0.00372 -0.00359 -0.00362 -0.00374 -0.00397 -0.00431 -0.00477  -0.0054 -0.00628 -0.00754 -0.00939   -0.012  -0.0154  -0.0181  -0.0129   0.0105   0.0486   0.0486
       18| -0.00405 -0.00405  -0.0039 -0.00364  -0.0035 -0.00346 -0.00353 -0.00368 -0.00392 -0.00427 -0.00474 -0.00539  -0.0063 -0.00764 -0.00963  -0.0127  -0.0169  -0.0215   -0.022  -0.0116  0.00642  0.00642
       17| -0.00333 -0.00333 -0.00331 -0.00323 -0.00318 -0.00321  -0.0033 -0.00347 -0.00372 -0.00407 -0.00454 -0.00519  -0.0061 -0.00746 -0.00959   -0.013   -0.018  -0.0238  -0.0267  -0.0212   -0.011   -0.011
       16| -0.00282 -0.00282 -0.00285 -0.00284 -0.00285 -0.00291 -0.00302 -0.00319 -0.00342 -0.00374 -0.00417 -0.00476 -0.00559 -0.00683  -0.0088   -0.012   -0.017  -0.0225  -0.0251  -0.0205  -0.0137  -0.0137
       15| -0.00242 -0.00242 -0.00245 -0.00248 -0.00252 -0.00259 -0.00269 -0.00284 -0.00304 -0.00331 -0.00366 -0.00413 -0.00477 -0.00572 -0.00718 -0.00955   -0.013  -0.0168  -0.0179  -0.0137 -0.00865 -0.00865
       14| -0.00207 -0.00207 -0.00211 -0.00214 -0.00218 -0.00225 -0.00234 -0.00245 -0.00261  -0.0028 -0.00304 -0.00335 -0.00375  -0.0043  -0.0051 -0.00628 -0.00789 -0.00933 -0.00872 -0.00475 -0.00102 -0.00102
       13| -0.00175 -0.00175 -0.00178 -0.00182 -0.00185  -0.0019 -0.00197 -0.00205 -0.00214 -0.00225 -0.00238 -0.00252 -0.00268 -0.00285 -0.00304 -0.00324 -0.00334 -0.00289 -0.00109  0.00242  0.00513  0.00513
