nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00946 -0.00946 -0.00399 -0.00297 -0.00279 -0.00284 -0.00299 -0.00321 -0.00351 -0.00391 -0.00443 -0.00511 -0.00603 -0.00727 -0.00893  -0.0109  -0.0121 -0.00867  0.00745   0.0479    0.111    0.111
       20| -0.00946 -0.00946 -0.00399 -0.00297 -0.00279 -0.00284 -0.00299 -0.00321 -0.00351 -0.00391 -0.00443 -0.00511 -0.00603 -0.00727 -0.00893  -0.0109  -0.0121 -0.00867  0.00745   0.0479    0.111    0.111
       19| -0.00542 -0.00542 -0.00476 -0.00411 -0.00375 -0.00361 -0.00363 -0.00374 -0.00397 -0.00431 -0.00479 -0.00544 -0.00633 -0.00758 -0.00934  -0.0117  -0.0143  -0.0154 -0.00881   0.0145   0.0516   0.0516
       18| -0.00415 -0.00415 -0.00399 -0.00372 -0.00356 -0.00351 -0.00358 -0.00373 -0.00397 -0.00433 -0.00483 -0.00551 -0.00647 -0.00782 -0.00979  -0.0126   -0.016  -0.0187  -0.0173 -0.00667   0.0103   0.0103
       17| -0.00344 -0.00344 -0.00341 -0.00332 -0.00327 -0.00329 -0.00339 -0.00356 -0.00383  -0.0042 -0.00471 -0.00542 -0.00643 -0.00793  -0.0102  -0.0135   -0.018  -0.0221   -0.023  -0.0178 -0.00883 -0.00883
       16| -0.00293 -0.00293 -0.00295 -0.00294 -0.00295 -0.00301 -0.00313 -0.00332 -0.00358 -0.00394 -0.00443 -0.00512 -0.00611 -0.00761 -0.00999  -0.0137  -0.0189   -0.024  -0.0257  -0.0211  -0.0149  -0.0149
       15| -0.00253 -0.00253 -0.00256 -0.00258 -0.00262  -0.0027 -0.00282 -0.00299 -0.00323 -0.00355 -0.00398 -0.00458 -0.00544 -0.00675 -0.00886  -0.0122  -0.0169  -0.0214  -0.0224   -0.018   -0.013   -0.013
       14| -0.00216 -0.00216  -0.0022 -0.00223 -0.00228 -0.00236 -0.00247 -0.00261  -0.0028 -0.00305 -0.00339 -0.00383 -0.00446  -0.0054 -0.00689  -0.0092  -0.0123  -0.0151   -0.015  -0.0108  -0.0068  -0.0068
       13| -0.00183 -0.00183 -0.00186  -0.0019 -0.00194   -0.002 -0.00209 -0.00219 -0.00232 -0.00249  -0.0027 -0.00297 -0.00333 -0.00383 -0.00456 -0.00563 -0.00694 -0.00779 -0.00653  -0.0027 0.000331 0.000331
