nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0095  -0.0095 -0.00401 -0.00297 -0.00279 -0.00282 -0.00297 -0.00319 -0.00349 -0.00389  -0.0044 -0.00509   -0.006 -0.00722 -0.00881  -0.0106  -0.0115 -0.00762  0.00874   0.0491    0.112    0.112
       20|  -0.0095  -0.0095 -0.00401 -0.00297 -0.00279 -0.00282 -0.00297 -0.00319 -0.00349 -0.00389  -0.0044 -0.00509   -0.006 -0.00722 -0.00881  -0.0106  -0.0115 -0.00762  0.00874   0.0491    0.112    0.112
       19| -0.00545 -0.00545 -0.00478 -0.00413 -0.00375  -0.0036 -0.00362 -0.00373 -0.00396  -0.0043 -0.00477 -0.00542 -0.00631 -0.00755 -0.00926  -0.0115  -0.0137  -0.0143 -0.00724    0.016   0.0528   0.0528
       18| -0.00419 -0.00419 -0.00403 -0.00374 -0.00357 -0.00352 -0.00358 -0.00373 -0.00398 -0.00434 -0.00484 -0.00553 -0.00649 -0.00785 -0.00978  -0.0124  -0.0154  -0.0173  -0.0153 -0.00469   0.0119   0.0119
       17| -0.00348 -0.00348 -0.00345 -0.00335  -0.0033 -0.00332 -0.00341 -0.00359 -0.00386 -0.00424 -0.00477  -0.0055 -0.00654 -0.00807  -0.0103  -0.0136  -0.0176  -0.0209   -0.021  -0.0158 -0.00745 -0.00745
       16| -0.00298 -0.00298   -0.003 -0.00298 -0.00299 -0.00305 -0.00317 -0.00336 -0.00364 -0.00401 -0.00453 -0.00526 -0.00631 -0.00791  -0.0104  -0.0142  -0.0192  -0.0237  -0.0248  -0.0204  -0.0146  -0.0146
       15| -0.00257 -0.00257  -0.0026 -0.00262 -0.00267 -0.00274 -0.00287 -0.00305 -0.00331 -0.00365 -0.00412 -0.00478 -0.00574 -0.00722  -0.0096  -0.0133  -0.0183  -0.0227  -0.0234   -0.019  -0.0142  -0.0142
       14|  -0.0022  -0.0022 -0.00224 -0.00227 -0.00233 -0.00241 -0.00252 -0.00268 -0.00289 -0.00317 -0.00355 -0.00407 -0.00482 -0.00597  -0.0078  -0.0107  -0.0144  -0.0175  -0.0174  -0.0131 -0.00901 -0.00901
       13| -0.00186 -0.00186  -0.0019 -0.00193 -0.00198 -0.00205 -0.00214 -0.00226 -0.00241 -0.00261 -0.00287 -0.00321 -0.00368 -0.00437 -0.00543 -0.00701 -0.00897  -0.0104 -0.00924 -0.00526 -0.00208 -0.00208
       12| -0.00154 -0.00154 -0.00157  -0.0016 -0.00164 -0.00169 -0.00175 -0.00182 -0.00191 -0.00201 -0.00214  -0.0023 -0.00249 -0.00274 -0.00307  -0.0035 -0.00388 -0.00364 -0.00179   0.0016  0.00389  0.00389
       11| -0.00124 -0.00124 -0.00126 -0.00128  -0.0013 -0.00133 -0.00135 -0.00138 -0.00141 -0.00142 -0.00143 -0.00142 -0.00138 -0.00129 -0.00112  -0.0008-0.000183  0.00104  0.00309  0.00568   0.0072   0.0072
       10|-0.000952-0.000952 -0.00097-0.000981-0.000988-0.000989-0.000982-0.000965-0.000932-0.000877-0.000789-0.000653-0.000447-0.000137 0.000324  0.00101  0.00205  0.00346  0.00521  0.00693  0.00785  0.00785
        9|-0.000689-0.000689-0.000702-0.000704-0.000695-0.000674-0.000639-0.000585-0.000505-0.000391-0.000232-9.07e-06 0.000299 0.000725  0.00131  0.00211  0.00314  0.00436  0.00564  0.00667  0.00716  0.00716
