nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0095  -0.0095 -0.00401 -0.00297 -0.00278 -0.00282 -0.00296 -0.00318 -0.00348 -0.00388  -0.0044 -0.00508 -0.00598  -0.0072 -0.00878  -0.0105  -0.0114  -0.0074    0.009   0.0493    0.112    0.112
       20|  -0.0095  -0.0095 -0.00401 -0.00297 -0.00278 -0.00282 -0.00296 -0.00318 -0.00348 -0.00388  -0.0044 -0.00508 -0.00598  -0.0072 -0.00878  -0.0105  -0.0114  -0.0074    0.009   0.0493    0.112    0.112
       19| -0.00546 -0.00546 -0.00479 -0.00413 -0.00375  -0.0036 -0.00361 -0.00372 -0.00395 -0.00429 -0.00477 -0.00542 -0.00631 -0.00754 -0.00924  -0.0114  -0.0135   -0.014 -0.00693   0.0163    0.053    0.053
       18|  -0.0042  -0.0042 -0.00403 -0.00375 -0.00357 -0.00353 -0.00358 -0.00373 -0.00398 -0.00434 -0.00484 -0.00554  -0.0065 -0.00785 -0.00977  -0.0124  -0.0153  -0.0171  -0.0149 -0.00429   0.0122   0.0122
       17| -0.00349 -0.00349 -0.00346 -0.00336  -0.0033 -0.00332 -0.00342  -0.0036 -0.00387 -0.00425 -0.00478 -0.00551 -0.00656 -0.00809  -0.0103  -0.0136  -0.0175  -0.0206  -0.0205  -0.0154 -0.00714 -0.00714
       16| -0.00299 -0.00299   -0.003 -0.00299   -0.003 -0.00306 -0.00318 -0.00337 -0.00365 -0.00403 -0.00455 -0.00529 -0.00636 -0.00797  -0.0105  -0.0143  -0.0192  -0.0235  -0.0246  -0.0202  -0.0145  -0.0145
       15| -0.00258 -0.00258 -0.00261 -0.00263 -0.00267 -0.00275 -0.00288 -0.00307 -0.00332 -0.00367 -0.00415 -0.00482  -0.0058 -0.00732 -0.00976  -0.0135  -0.0185  -0.0229  -0.0235  -0.0191  -0.0144  -0.0144
       14| -0.00221 -0.00221 -0.00225 -0.00228 -0.00234 -0.00242 -0.00253 -0.00269 -0.00291  -0.0032 -0.00358 -0.00412  -0.0049 -0.00609   -0.008   -0.011  -0.0148   -0.018  -0.0178  -0.0135 -0.00944 -0.00944
       13| -0.00187 -0.00187  -0.0019 -0.00194 -0.00199 -0.00206 -0.00215 -0.00227 -0.00243 -0.00264  -0.0029 -0.00326 -0.00376  -0.0045 -0.00563 -0.00733 -0.00943  -0.0109 -0.00981  -0.0058 -0.00259 -0.00259
