t: 0.789993
nCells: 16x16, dx: 0.125, dy: 0.125

u (19x18): 
         |        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|        0     1.96     1.94     1.93     1.93     1.92     1.92     1.92     1.92     1.92     1.92     1.92     1.92     1.93     1.94     1.96        0
       16|        0   0.0434   0.0626   0.0718   0.0766   0.0794   0.0811    0.082   0.0824   0.0823   0.0817   0.0804   0.0781   0.0738   0.0652   0.0459        0
       15|        0   -0.017  -0.0177  -0.0153   -0.013  -0.0114  -0.0103 -0.00971 -0.00949 -0.00962  -0.0101  -0.0111  -0.0127  -0.0148  -0.0171  -0.0163        0
       14|        0  -0.0086  -0.0122  -0.0128  -0.0124  -0.0118  -0.0113   -0.011  -0.0109   -0.011  -0.0114   -0.012  -0.0128  -0.0136  -0.0135  -0.0103        0
       13|        0 -0.00489 -0.00805 -0.00951    -0.01    -0.01 -0.00996 -0.00987 -0.00985 -0.00993  -0.0101  -0.0103  -0.0104  -0.0101 -0.00884 -0.00563        0
       12|        0 -0.00313  -0.0056 -0.00715 -0.00798 -0.00839 -0.00856 -0.00864 -0.00867  -0.0087 -0.00869  -0.0086  -0.0083 -0.00755 -0.00605 -0.00347        0
       11|        0 -0.00218  -0.0041 -0.00549  -0.0064 -0.00696 -0.00728 -0.00744 -0.00751  -0.0075 -0.00739 -0.00713 -0.00663 -0.00575 -0.00436 -0.00236        0
       10|        0 -0.00162 -0.00311  -0.0043 -0.00517 -0.00576 -0.00614 -0.00635 -0.00643  -0.0064 -0.00623 -0.00589 -0.00533 -0.00448 -0.00327 -0.00171        0
        9|        0 -0.00125 -0.00244 -0.00344 -0.00422 -0.00479 -0.00517 -0.00539 -0.00547 -0.00542 -0.00523 -0.00488 -0.00433 -0.00355 -0.00254  -0.0013        0
        8|        0 -0.00099 -0.00196 -0.00279 -0.00348 -0.00399 -0.00435 -0.00457 -0.00465 -0.00459  -0.0044 -0.00406 -0.00355 -0.00287 -0.00202 -0.00102        0
        7|        0-0.000805  -0.0016 -0.00231  -0.0029 -0.00336 -0.00369 -0.00389 -0.00396  -0.0039 -0.00372  -0.0034 -0.00295 -0.00236 -0.00164-0.000827        0
        6|        0 -0.00067 -0.00134 -0.00194 -0.00245 -0.00285 -0.00315 -0.00333 -0.00339 -0.00334 -0.00317 -0.00289 -0.00248 -0.00197 -0.00136-0.000684        0
        5|        0 -0.00057 -0.00114 -0.00166  -0.0021 -0.00246 -0.00272 -0.00289 -0.00294 -0.00289 -0.00274 -0.00248 -0.00213 -0.00168 -0.00116-0.000579        0
        4|        0-0.000497-0.000995 -0.00145 -0.00185 -0.00217  -0.0024 -0.00255  -0.0026 -0.00255 -0.00241 -0.00218 -0.00186 -0.00147 -0.00101-0.000503        0
        3|        0-0.000445-0.000894 -0.00131 -0.00166 -0.00195 -0.00217  -0.0023 -0.00235 -0.00231 -0.00218 -0.00197 -0.00168 -0.00132-0.000902 -0.00045        0
        2|        0-0.000413-0.000829 -0.00121 -0.00155 -0.00182 -0.00202 -0.00215 -0.00219 -0.00215 -0.00203 -0.00183 -0.00155 -0.00122-0.000836-0.000416        0
        1|        0-0.000379-0.000761 -0.00111 -0.00142 -0.00167 -0.00186 -0.00197 -0.00201 -0.00198 -0.00186 -0.00168 -0.00143 -0.00112-0.000767-0.000382        0
        0|        0 0.000366 0.000734  0.00107  0.00137  0.00161  0.00179   0.0019  0.00194   0.0019   0.0018  0.00162  0.00138  0.00108 0.000739 0.000368        0

v (18x19): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
